sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
11,6.20931180000002,"2026-04-29T16:03:12.2546013Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2887667,1.674109,-0.8595128,-0.03602191,-0.0500306,-0.01603634,0.997969,0,,,,,,
12,6.22127039999998,"2026-04-29T16:03:12.2679070Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2865033,1.674489,-0.8594116,-0.03682953,-0.04537992,-0.01873555,0.9981149,0,,,,,,
13,6.23229130000004,"2026-04-29T16:03:12.2786082Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.284555,1.674871,-0.8593558,-0.03777672,-0.04146408,-0.02115271,0.9982015,0,,,,,,
14,6.24389760000008,"2026-04-29T16:03:12.2898103Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2830278,1.675194,-0.8593947,-0.0389488,-0.03742404,-0.02350071,0.9982636,0,,,,,,
15,6.25440020000008,"2026-04-29T16:03:12.3011716Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.281165,1.675632,-0.8593439,-0.04023862,-0.03375954,-0.02544412,0.9982954,0,,,,,,
16,6.26546540000004,"2026-04-29T16:03:12.3108245Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2791005,1.676119,-0.8592921,-0.04168415,-0.02978429,-0.02760365,0.9983053,0,,,,,,
17,6.27591150000001,"2026-04-29T16:03:12.3225404Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2777692,1.676507,-0.859284,-0.0432291,-0.02653155,-0.02916111,0.998287,0,,,,,,
18,6.28821370000003,"2026-04-29T16:03:12.3340481Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2756254,1.677124,-0.8592529,-0.0451135,-0.02269998,-0.03113773,0.9982384,0,,,,,,
19,6.29788180000003,"2026-04-29T16:03:12.3442016Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2740841,1.677616,-0.8592312,-0.04681509,-0.02001706,-0.03244186,0.9981759,0,,,,,,
20,6.31068570000002,"2026-04-29T16:03:12.3566666Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2720982,1.678357,-0.8592713,-0.04928627,-0.01574101,-0.03475889,0.9980556,0,,,,,,
21,6.32045930000004,"2026-04-29T16:03:12.3669622Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2709529,1.678746,-0.8592628,-0.05083102,-0.01370121,-0.03572784,0.997974,0,,,,,,
22,6.33163880000006,"2026-04-29T16:03:12.3771163Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2690039,1.679331,-0.8592303,-0.05298128,-0.01006626,-0.03756627,0.9978379,0,,,,,,
23,6.34342240000001,"2026-04-29T16:03:12.3895259Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2674639,1.67988,-0.8591928,-0.05507816,-0.006552943,-0.03907197,0.9976958,0,,,,,,
24,6.35434880000003,"2026-04-29T16:03:12.4008249Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2659418,1.680307,-0.8591371,-0.05683381,-0.003660189,-0.03990529,0.9975792,0,,,,,,
25,6.36589520000007,"2026-04-29T16:03:12.4117583Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2637255,1.680929,-0.8590612,-0.0591101,0.0003402225,-0.04128835,0.9973972,0,,,,,,
26,6.37611000000004,"2026-04-29T16:03:12.4225144Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2632528,1.681003,-0.8589331,-0.05929123,0.001306373,-0.04116063,0.9973909,0,,,,,,
27,6.38721610000005,"2026-04-29T16:03:12.4338174Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2618518,1.681296,-0.8588462,-0.06041443,0.00370681,-0.04144428,0.9973058,0,,,,,,
28,6.39839030000007,"2026-04-29T16:03:12.4452613Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2604346,1.681542,-0.8587422,-0.0611109,0.005998834,-0.04185801,0.9972349,0,,,,,,
29,6.40998490000004,"2026-04-29T16:03:12.4564678Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2591891,1.681794,-0.8585914,-0.06161831,0.007983341,-0.042123,0.9971786,0,,,,,,
30,6.42037650000009,"2026-04-29T16:03:12.4663071Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2583067,1.681925,-0.858458,-0.06194736,0.009162558,-0.04203694,0.9971517,0,,,,,,
31,6.43335760000002,"2026-04-29T16:03:12.4791789Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.256888,1.682171,-0.8582075,-0.06264113,0.01083578,-0.0420642,0.9970905,0,,,,,,
32,6.44236610000007,"2026-04-29T16:03:12.4889374Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2564409,1.682266,-0.8579605,-0.06309059,0.01101068,-0.04166362,0.997077,0,,,,,,
33,6.4549591,"2026-04-29T16:03:12.5008001Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2552661,1.682495,-0.8576218,-0.06388468,0.01186416,-0.04153313,0.9970221,0,,,,,,
34,6.46550400000001,"2026-04-29T16:03:12.5120457Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2545847,1.682634,-0.8573629,-0.06436318,0.01217015,-0.04132589,0.9969962,0,,,,,,
35,6.47596880000003,"2026-04-29T16:03:12.5222700Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2539206,1.682776,-0.8570305,-0.06471262,0.01228959,-0.0410728,0.9969826,0,,,,,,
36,6.48767029999999,"2026-04-29T16:03:12.5342188Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2527218,1.683007,-0.8566372,-0.06514791,0.01293723,-0.04084402,0.9969555,0,,,,,,
37,6.49946950000003,"2026-04-29T16:03:12.5459448Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2522039,1.683059,-0.8563897,-0.06498883,0.01270887,-0.04050296,0.9969827,0,,,,,,
38,6.50975490000008,"2026-04-29T16:03:12.5563178Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2515271,1.68313,-0.8560898,-0.06506046,0.01276297,-0.0401237,0.9969926,0,,,,,,
39,6.52028819999998,"2026-04-29T16:03:12.5662011Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.250891,1.683215,-0.8558367,-0.06510738,0.01275666,-0.03972775,0.9970055,0,,,,,,
40,6.53276649999998,"2026-04-29T16:03:12.5794080Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2497921,1.683389,-0.8554285,-0.06537338,0.01296651,-0.03925688,0.9970041,0,,,,,,
41,6.54333359999998,"2026-04-29T16:03:12.5896502Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2492725,1.683528,-0.8551777,-0.06544343,0.01278795,-0.03913029,0.9970068,0,,,,,,
42,6.55393149999998,"2026-04-29T16:03:12.6004861Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2485452,1.683711,-0.854884,-0.0656646,0.01257544,-0.03901369,0.9969995,0,,,,,,
43,6.56459760000007,"2026-04-29T16:03:12.6109446Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2478787,1.683904,-0.8546017,-0.06601117,0.0123874,-0.03896949,0.9969807,0,,,,,,
44,6.57554060000007,"2026-04-29T16:03:12.6218357Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2467745,1.684169,-0.8541265,-0.06651669,0.01222261,-0.03885951,0.9969534,0,,,,,,
45,6.5875198,"2026-04-29T16:03:12.6341030Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.245951,1.684426,-0.853799,-0.06721477,0.01208177,-0.03896072,0.9969043,0,,,,,,
46,6.59883339999999,"2026-04-29T16:03:12.6454082Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2451728,1.684665,-0.8534828,-0.06763291,0.01197079,-0.03896685,0.9968772,0,,,,,,
47,6.60988900000007,"2026-04-29T16:03:12.6557690Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2445385,1.684904,-0.8532665,-0.06822875,0.01201175,-0.03918014,0.9968277,0,,,,,,
48,6.62081280000007,"2026-04-29T16:03:12.6674793Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2438213,1.685104,-0.8529804,-0.06885523,0.01197365,-0.03910528,0.996788,0,,,,,,
49,6.63095580000004,"2026-04-29T16:03:12.6762168Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2430079,1.685253,-0.8526567,-0.06949942,0.01193719,-0.03890696,0.9967515,0,,,,,,
50,6.64250149999998,"2026-04-29T16:03:12.6885697Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2420333,1.685351,-0.8523071,-0.06982318,0.01186129,-0.03863174,0.9967405,0,,,,,,
51,6.6547478,"2026-04-29T16:03:12.7013500Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2411589,1.685381,-0.8520086,-0.06967297,0.01172379,-0.03819614,0.9967694,0,,,,,,
52,6.66548069999999,"2026-04-29T16:03:12.7121109Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2401349,1.685424,-0.8516577,-0.06952361,0.01150296,-0.03777256,0.9967986,0,,,,,,
53,6.67614390000006,"2026-04-29T16:03:12.7214564Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2397039,1.685246,-0.8514578,-0.06916719,0.0111879,-0.03726077,0.9968462,0,,,,,,
54,6.68783450000001,"2026-04-29T16:03:12.7342469Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2388267,1.685086,-0.8511456,-0.06883701,0.01056806,-0.03652104,0.9969032,0,,,,,,
55,6.69835580000006,"2026-04-29T16:03:12.7440048Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2382182,1.684902,-0.8508586,-0.06845185,0.009841006,-0.03601021,0.9969558,0,,,,,,
56,6.70939710000005,"2026-04-29T16:03:12.7558135Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2372259,1.684725,-0.8504066,-0.06806728,0.008995544,-0.03535735,0.9970134,0,,,,,,
57,6.72163150000006,"2026-04-29T16:03:12.7681366Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2366563,1.684505,-0.8501545,-0.0674073,0.007961453,-0.03540972,0.9970652,0,,,,,,
58,6.73152149999999,"2026-04-29T16:03:12.7774691Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2359255,1.684331,-0.8498145,-0.06679025,0.007013355,-0.03533941,0.9971163,0,,,,,,
59,6.74398960000008,"2026-04-29T16:03:12.7897124Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2348471,1.684174,-0.8494788,-0.06631371,0.00587776,-0.03564547,0.9971446,0,,,,,,
60,6.75428169999998,"2026-04-29T16:03:12.8006929Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2342074,1.684078,-0.8492143,-0.06603912,0.005230629,-0.03606723,0.9971513,0,,,,,,
61,6.76509010000007,"2026-04-29T16:03:12.8110122Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2335027,1.684052,-0.8489768,-0.06596593,0.004713698,-0.03663063,0.9971382,0,,,,,,
62,6.77619279999999,"2026-04-29T16:03:12.8222975Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2323538,1.684068,-0.8486564,-0.06602918,0.004311907,-0.03725784,0.9971126,0,,,,,,
63,6.78751550000004,"2026-04-29T16:03:12.8341249Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2313066,1.684093,-0.8483372,-0.06605402,0.003856296,-0.03786532,0.9970899,0,,,,,,
64,6.7989887,"2026-04-29T16:03:12.8454307Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2305066,1.684252,-0.8481698,-0.06660961,0.004067356,-0.03840703,0.9970314,0,,,,,,
65,6.80950560000008,"2026-04-29T16:03:12.8557989Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2292815,1.68436,-0.8478382,-0.06704029,0.003796224,-0.03914708,0.9969748,0,,,,,,
66,6.82052140000008,"2026-04-29T16:03:12.8660344Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.228244,1.684703,-0.8476837,-0.06798424,0.004446468,-0.03986929,0.9968796,0,,,,,,
67,6.83266530000003,"2026-04-29T16:03:12.8788383Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2270731,1.684973,-0.8473941,-0.06891421,0.004775588,-0.0406639,0.9967821,0,,,,,,
68,6.84247210000001,"2026-04-29T16:03:12.8886895Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2257321,1.685273,-0.8471044,-0.06966223,0.005049198,-0.04144156,0.9966967,0,,,,,,
69,6.85434410000005,"2026-04-29T16:03:12.9009523Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2245177,1.685587,-0.8467979,-0.07055596,0.005423465,-0.04227882,0.9965967,0,,,,,,
70,6.86451570000008,"2026-04-29T16:03:12.9112126Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2234439,1.685879,-0.846504,-0.07139406,0.005870446,-0.04295554,0.9965056,0,,,,,,
71,6.87607739999999,"2026-04-29T16:03:12.9228959Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2219419,1.686255,-0.8461329,-0.07237354,0.006391841,-0.04368686,0.9963999,0,,,,,,
72,6.88833210000007,"2026-04-29T16:03:12.9345808Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2202571,1.68668,-0.8456492,-0.07371569,0.007060556,-0.04463875,0.9962548,0,,,,,,
73,6.89895160000003,"2026-04-29T16:03:12.9457719Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2195686,1.686864,-0.8454023,-0.07436246,0.007504923,-0.04479146,0.9961966,0,,,,,,
74,6.90922180000007,"2026-04-29T16:03:12.9554993Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2182339,1.687117,-0.8450304,-0.07502065,0.008062839,-0.04506758,0.9961305,0,,,,,,
75,6.92092920000005,"2026-04-29T16:03:12.9673850Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2163658,1.687476,-0.844466,-0.07612845,0.008840437,-0.04571394,0.9960104,0,,,,,,
76,6.93351200000006,"2026-04-29T16:03:12.9797562Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2154659,1.687529,-0.8441803,-0.07607009,0.009307527,-0.04578986,0.9960071,0,,,,,,
77,6.94171000000006,"2026-04-29T16:03:12.9884313Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2142397,1.687634,-0.8438802,-0.0761048,0.009589752,-0.04574984,0.9960036,0,,,,,,
78,6.95448020000003,"2026-04-29T16:03:13.0011253Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2131673,1.687698,-0.8435442,-0.07626879,0.009881095,-0.04578408,0.9959866,0,,,,,,
79,6.96674030000008,"2026-04-29T16:03:13.0133995Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2118394,1.68782,-0.843115,-0.07650952,0.01018423,-0.045813,0.9959638,0,,,,,,
80,6.97568110000009,"2026-04-29T16:03:13.0216313Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2106311,1.687915,-0.8427773,-0.0765857,0.0102231,-0.04563349,0.9959657,0,,,,,,
81,6.98688670000001,"2026-04-29T16:03:13.0323464Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2094666,1.687993,-0.8424227,-0.07682519,0.01027807,-0.04551163,0.9959523,0,,,,,,
82,6.99759920000008,"2026-04-29T16:03:13.0439004Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.208578,1.688074,-0.8421511,-0.07694405,0.01017854,-0.0453383,0.995952,0,,,,,,
83,7.00874670000007,"2026-04-29T16:03:13.0557688Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2069703,1.688281,-0.8417609,-0.07717062,0.01011069,-0.04529797,0.995937,0,,,,,,
84,7.02038460000006,"2026-04-29T16:03:13.0669625Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2059946,1.688448,-0.8414978,-0.07752189,0.01002378,-0.04536881,0.9959074,0,,,,,,
85,7.03320990000009,"2026-04-29T16:03:13.0790963Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2047259,1.68866,-0.8411806,-0.07799168,0.009871051,-0.045589,0.9958622,0,,,,,,
86,7.04401389999998,"2026-04-29T16:03:13.0902854Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2031766,1.688889,-0.8408205,-0.07842717,0.009760967,-0.04590537,0.9958146,0,,,,,,
87,7.05355370000007,"2026-04-29T16:03:13.1000669Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2027482,1.688996,-0.8407921,-0.07872437,0.009634878,-0.04642059,0.9957685,0,,,,,,
88,7.06626490000008,"2026-04-29T16:03:13.1128309Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.2015599,1.689227,-0.8405635,-0.07938985,0.00946252,-0.04705934,0.9956872,0,,,,,,
89,7.07544100000007,"2026-04-29T16:03:13.1209379Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1999422,1.689494,-0.8402024,-0.07984233,0.009357896,-0.04763164,0.9956249,0,,,,,,
90,7.08758490000002,"2026-04-29T16:03:13.1341432Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1993819,1.689691,-0.8401177,-0.08052974,0.009071833,-0.04808849,0.9955502,0,,,,,,
91,7.09760430000006,"2026-04-29T16:03:13.1442496Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1982196,1.689973,-0.8398663,-0.08131177,0.0088431,-0.04868828,0.9954596,0,,,,,,
92,7.10852390000002,"2026-04-29T16:03:13.1539913Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1973947,1.690222,-0.839662,-0.08196907,0.008445883,-0.04905802,0.995391,0,,,,,,
93,7.12193460000003,"2026-04-29T16:03:13.1678821Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1962197,1.69058,-0.8393628,-0.08312374,0.007982864,-0.04972038,0.9952661,0,,,,,,
94,7.13158680000004,"2026-04-29T16:03:13.1770825Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1949971,1.690994,-0.8390267,-0.08434564,0.007449327,-0.05042901,0.9951318,0,,,,,,
95,7.14335240000003,"2026-04-29T16:03:13.1887313Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1939861,1.691236,-0.838643,-0.08509427,0.00713819,-0.05083814,0.9950495,0,,,,,,
96,7.15447040000004,"2026-04-29T16:03:13.2010680Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1931875,1.691561,-0.8383183,-0.0861515,0.006802293,-0.05133583,0.9949353,0,,,,,,
97,7.16434830000003,"2026-04-29T16:03:13.2107930Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1924906,1.691842,-0.837999,-0.08709741,0.006499979,-0.05173062,0.9948345,0,,,,,,
98,7.17570920000003,"2026-04-29T16:03:13.2209932Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.1911688,1.692148,-0.8374797,-0.08804844,0.00616292,-0.05207646,0.9947349,0,,,,,,
