sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
15,26.1601886,"2026-04-29T15:52:18.2316539Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
16,26.2130861,"2026-04-29T15:52:18.2848866Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
17,26.2640327,"2026-04-29T15:52:18.3358880Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
18,26.3146394,"2026-04-29T15:52:18.3851559Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
19,26.3656408,"2026-04-29T15:52:18.4360735Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
20,26.416525,"2026-04-29T15:52:18.4873703Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
21,26.46729,"2026-04-29T15:52:18.5382476Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
22,26.5185903,"2026-04-29T15:52:18.5896629Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
23,26.5693466,"2026-04-29T15:52:18.6405052Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
24,26.6199821,"2026-04-29T15:52:18.6913057Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
25,26.6705019,"2026-04-29T15:52:18.7420231Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
26,26.7218257,"2026-04-29T15:52:18.7929756Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
27,26.7721135,"2026-04-29T15:52:18.8432511Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
28,26.8237902,"2026-04-29T15:52:18.8954970Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
29,26.8734246,"2026-04-29T15:52:18.9452139Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
30,26.923933,"2026-04-29T15:52:18.9956661Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
31,26.9748306,"2026-04-29T15:52:19.0459524Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
32,27.0248352,"2026-04-29T15:52:19.0956164Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
33,27.0758144,"2026-04-29T15:52:19.1474850Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
34,27.1266413,"2026-04-29T15:52:19.1978169Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
35,27.177282,"2026-04-29T15:52:19.2484740Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
36,27.2279306,"2026-04-29T15:52:19.2996595Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
37,27.2791614,"2026-04-29T15:52:19.3509443Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
38,27.3300696,"2026-04-29T15:52:19.4013168Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
39,27.3804085,"2026-04-29T15:52:19.4517332Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
40,27.4317314,"2026-04-29T15:52:19.5030416Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
41,27.4817985,"2026-04-29T15:52:19.5537019Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
42,27.5322861,"2026-04-29T15:52:19.6035101Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
43,27.5823328,"2026-04-29T15:52:19.6542187Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
44,27.6332544,"2026-04-29T15:52:19.7046149Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
45,27.6844975,"2026-04-29T15:52:19.7560850Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
46,27.7356314,"2026-04-29T15:52:19.8060834Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
47,27.7857979,"2026-04-29T15:52:19.8567234Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
48,27.8372089,"2026-04-29T15:52:19.9086735Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
49,27.8878268,"2026-04-29T15:52:19.9595690Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
50,27.9386514,"2026-04-29T15:52:20.0099375Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
51,27.9888019,"2026-04-29T15:52:20.0597085Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
52,28.0400334,"2026-04-29T15:52:20.1116116Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
53,28.0912822,"2026-04-29T15:52:20.1622637Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
54,28.1418528,"2026-04-29T15:52:20.2131222Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
55,28.1923587,"2026-04-29T15:52:20.2639280Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
56,28.2442239,"2026-04-29T15:52:20.3152101Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
57,28.2947367,"2026-04-29T15:52:20.3657122Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
58,28.3467319,"2026-04-29T15:52:20.4178359Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
59,28.3975965,"2026-04-29T15:52:20.4690863Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
60,28.4478643,"2026-04-29T15:52:20.5195223Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
61,28.4985903,"2026-04-29T15:52:20.5704467Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
62,28.5495031,"2026-04-29T15:52:20.6211506Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
63,28.5916947,"2026-04-29T15:52:20.6627075Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
64,28.6020676,"2026-04-29T15:52:20.6731144Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
65,28.6128959,"2026-04-29T15:52:20.6844462Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
66,28.6246165,"2026-04-29T15:52:20.6960426Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
67,28.6352652,"2026-04-29T15:52:20.7067840Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
68,28.6461864,"2026-04-29T15:52:20.7174170Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
69,28.6573419,"2026-04-29T15:52:20.7286101Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
70,28.668484,"2026-04-29T15:52:20.7403014Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
71,28.6794558,"2026-04-29T15:52:20.7499568Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
72,28.6907488,"2026-04-29T15:52:20.7615657Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
73,28.7017547,"2026-04-29T15:52:20.7728125Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
74,28.7128949,"2026-04-29T15:52:20.7843940Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
75,28.7237885,"2026-04-29T15:52:20.7955561Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
76,28.735143,"2026-04-29T15:52:20.8057231Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
77,28.7459883,"2026-04-29T15:52:20.8173716Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
78,28.7571456,"2026-04-29T15:52:20.8290069Z","P001","S001","task_01","trial_01","baseline",1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,0,,,,,,,1,-0.01377762,-0.002942891,-0.005149422,0.9185081,0.1961928,0.3432948,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
79,28.7684229,"2026-04-29T15:52:20.8398322Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,1,"Wall_East",,,2.95,0.6301183,1.102571
80,28.7793532,"2026-04-29T15:52:20.8500992Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
81,28.7905056,"2026-04-29T15:52:20.8623270Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
82,28.8016691,"2026-04-29T15:52:20.8729799Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
83,28.8127558,"2026-04-29T15:52:20.8842920Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
84,28.8239339,"2026-04-29T15:52:20.8954005Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
85,28.8349202,"2026-04-29T15:52:20.9055721Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
86,28.8459414,"2026-04-29T15:52:20.9167915Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
87,28.857174,"2026-04-29T15:52:20.9285212Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
88,28.8686283,"2026-04-29T15:52:20.9402154Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
89,28.8794057,"2026-04-29T15:52:20.9504391Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
90,28.8905562,"2026-04-29T15:52:20.9616520Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,-0.7089645,2.126051,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
91,28.9014942,"2026-04-29T15:52:20.9723750Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
92,28.9127373,"2026-04-29T15:52:20.9845951Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
93,28.9239613,"2026-04-29T15:52:20.9955295Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,1.607126,0.6411621,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
94,28.9350299,"2026-04-29T15:52:21.0057375Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,1.607126,0.6411621,0.6600586,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
95,28.9462426,"2026-04-29T15:52:21.0702357Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,-0.08470612,0.5667252,0.0508358,0.8179628,0,,,,,,
96,29.0028186,"2026-04-29T15:52:21.0732681Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
97,29.0189415,"2026-04-29T15:52:21.0901540Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
