video_name,video_path,session_folder,frame,time_s,person_id,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,536,17.865616203362034,0,370.43875,499.30762,0.19663541,365.40115,485.15063,0.10275955,376.02637,483.08987,0.077764995,329.4367,492.69873,0.8677468,405.14493,490.6062,0.82670414,294.61084,570.9506,0.9786799,460.9949,562.1427,0.98165095,273.9985,690.4479,0.7034401,506.3947,665.3709,0.7589181,321.2052,685.5559,0.3554321,453.33636,651.514,0.4113686,334.53403,720.0,0.47158548,453.78046,720.0,0.53181297,299.01266,673.4367,0.058490753,448.1198,667.8251,0.074188896,281.5573,694.14825,0.016451225,456.49347,691.52423,0.019286735
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,536,17.865616203362034,1,1037.6893,405.32773,0.6508485,1034.0067,391.86133,0.10375554,1037.477,392.99127,0.7552722,986.33,377.7618,0.14951444,1013.9391,385.55627,0.97718006,938.8083,417.73718,0.9666776,971.336,433.94836,0.99462295,900.8323,497.82758,0.68482393,932.0165,522.83795,0.96258426,941.7281,575.331,0.47900164,955.5294,604.0886,0.8428581,895.79126,588.6669,0.92155457,916.5261,598.2077,0.9635776,913.9693,695.48004,0.42263865,927.1734,712.2585,0.6004852,901.77606,720.0,0.095729664,907.56995,720.0,0.1247682
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,537,17.89894757687577,0,368.19434,499.65607,0.20105319,363.68335,485.5171,0.11031339,374.1402,483.6994,0.0768217,329.3233,493.1687,0.879126,404.5743,491.38196,0.81596625,294.37982,570.4451,0.9790627,460.40155,562.66187,0.9813659,271.77112,690.07446,0.70857567,506.1413,666.74786,0.7536929,319.87088,687.38513,0.35662004,454.48312,653.86395,0.40200502,334.61844,720.0,0.47156793,453.64633,720.0,0.5275893,296.82986,675.9617,0.05671968,446.60468,671.0821,0.07085204,279.42358,695.94965,0.015724072,456.5208,693.7594,0.018294163
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,537,17.89894757687577,1,1036.0939,406.7439,0.65432614,1032.1853,393.12592,0.1044833,1036.1908,394.13098,0.7565563,983.8823,378.1651,0.15267496,1012.9138,385.76074,0.9777959,936.052,417.72833,0.96825534,970.03217,434.34772,0.9946985,896.22644,497.44824,0.69029474,931.0658,523.8955,0.9621147,937.36145,572.5679,0.4818953,956.2035,605.64404,0.8405109,894.8267,591.00903,0.92055255,916.43256,600.9121,0.96245927,913.70844,695.434,0.4133752,927.4301,712.40765,0.58741593,899.94446,720.0,0.09193321,907.4419,720.0,0.118684925
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,538,17.932278950389502,0,373.7417,498.83398,0.18253814,367.9303,484.833,0.08685554,378.74512,482.301,0.07645686,327.83365,492.34094,0.84899044,404.12817,489.80682,0.84813243,290.89062,571.6226,0.97965103,457.38718,562.1758,0.9821302,268.2796,690.7407,0.701846,504.63953,665.37885,0.7564361,311.65564,685.9095,0.34521863,458.4334,654.28723,0.4023283,331.2856,720.0,0.48088,451.02557,720.0,0.5386145,295.9172,676.1593,0.059153154,450.99017,670.22,0.07442982,276.40894,695.2475,0.016242178,462.21378,692.57135,0.018745044
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,538,17.932278950389502,1,1035.3751,407.13007,0.6294695,1031.3691,393.45227,0.09399743,1035.4725,394.48102,0.7430167,982.4445,378.7074,0.14224833,1011.88776,386.25717,0.9778016,935.4318,418.46143,0.965127,968.39966,434.96664,0.99424016,897.15155,498.38794,0.66433567,929.6248,524.2985,0.9589246,939.13293,574.486,0.4478473,955.39905,605.76184,0.82588196,894.35974,594.53394,0.91009116,915.69635,604.2952,0.957856,910.4476,696.47675,0.37810925,925.5604,713.3688,0.5544469,895.4871,720.0,0.08256664,906.74896,720.0,0.107357636
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,539,17.96561032390324,0,373.8219,499.6529,0.16984211,367.76926,485.58118,0.08094664,379.04416,483.04843,0.06956229,326.73456,492.62494,0.8463659,404.29553,490.20673,0.841879,289.46802,571.45746,0.9794357,457.354,563.05225,0.98081553,266.45282,689.6006,0.7031286,504.51907,667.80054,0.7405304,309.74042,683.82697,0.3399121,455.777,660.58453,0.37993443,330.95538,720.0,0.47419313,451.59387,720.0,0.52381974,292.74252,680.23285,0.05587184,448.2433,674.16077,0.06795457,274.36667,697.32056,0.014981801,460.95914,694.32745,0.016846351
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,539,17.96561032390324,1,1035.1324,407.38974,0.6067818,1030.9984,393.72742,0.08610537,1035.361,394.74356,0.72526664,982.3451,378.90326,0.13719551,1012.3572,386.38654,0.97716355,936.62396,418.6354,0.96373624,967.87195,434.89648,0.99403447,900.6774,499.76678,0.6588844,929.40704,525.1497,0.9583954,943.89575,577.8343,0.4387608,955.4093,606.7865,0.8216682,893.61816,595.0366,0.9069701,913.80865,604.60266,0.95650893,910.2958,698.1151,0.36056915,923.4999,715.0724,0.53733516,895.5508,720.0,0.07621482,904.9638,720.0,0.0995558
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,540,17.998941697416974,0,375.80017,502.93237,0.14062038,369.56577,487.69244,0.05979397,379.62762,484.54593,0.06700571,324.4719,493.37164,0.8091208,402.33252,490.4458,0.88316125,283.142,574.5929,0.9728353,456.19424,564.43823,0.98027474,259.88742,695.6343,0.60766625,504.14905,671.5397,0.7091831,305.91437,690.1728,0.25645268,456.2774,660.79315,0.33910346,322.74197,720.0,0.37709308,446.50867,720.0,0.43725404,290.2452,674.3638,0.04330904,443.59943,667.9621,0.053404827,267.0141,697.72266,0.012981526,447.01276,694.03485,0.014544707
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,540,17.998941697416974,1,1034.7354,407.5591,0.5998438,1030.4878,393.78583,0.08463793,1035.0062,394.8733,0.7149124,981.56067,378.5051,0.14885134,1012.48566,386.4455,0.9775289,936.28674,418.07727,0.9671783,967.478,435.1129,0.9946477,899.7032,498.84735,0.6796762,928.4785,525.2144,0.9617365,942.6831,575.9975,0.45986363,954.16974,605.7694,0.8317134,891.8329,593.95416,0.91766703,912.0533,603.8315,0.9616904,909.1441,696.6433,0.38937014,922.05676,714.27356,0.56758004,894.96533,720.0,0.08315609,905.0472,720.0,0.10860379
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,541,18.03227307093071,0,374.92734,503.42462,0.15887436,367.38388,489.1018,0.07247479,380.5908,486.81284,0.06819434,322.55634,494.07983,0.8094197,402.74585,492.73047,0.82205623,282.69275,572.0787,0.9735778,453.9949,566.4945,0.9740046,261.06683,689.84485,0.66518164,502.67468,672.1151,0.69509447,305.96475,689.0871,0.3180067,459.90115,665.8855,0.34956414,324.38684,720.0,0.41933998,446.29742,720.0,0.4592406,291.53607,672.1271,0.05341407,442.99,667.73206,0.06288322,273.49606,692.77747,0.01611641,450.04385,690.20435,0.017543353
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,541,18.03227307093071,1,1034.322,407.22336,0.59894055,1030.0256,393.59927,0.080889404,1034.5343,394.7588,0.7156858,981.5503,378.6056,0.1316653,1011.2957,386.52612,0.97638285,936.8668,417.9885,0.96571535,965.7077,435.2338,0.9946831,900.91516,497.57056,0.68393445,927.20703,524.708,0.96487856,942.4878,574.5515,0.4782606,953.19403,605.17944,0.84826964,892.8652,591.4789,0.9260086,911.5436,601.4329,0.9665964,909.8107,693.812,0.43636003,922.0442,711.48456,0.62026274,894.7036,720.0,0.100079864,904.97784,720.0,0.13190918
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,542,18.065604444444443,0,383.80908,507.047,0.18913437,374.4477,492.52966,0.06520935,387.59958,489.98212,0.10005464,320.88593,495.12024,0.7064525,399.73257,493.8338,0.8765635,278.6866,571.3956,0.9739741,450.38904,565.50684,0.9737707,260.42862,691.76855,0.6478618,501.64465,672.88293,0.68896,305.6411,682.6005,0.2999894,457.70538,660.80835,0.34681413,323.91077,720.0,0.4054252,446.06985,720.0,0.44260672,291.7876,672.4206,0.05296871,444.67044,667.695,0.06138249,272.0927,692.62555,0.016058542,447.51895,690.8304,0.016738502
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,542,18.065604444444443,1,1034.5491,406.73926,0.60505426,1030.3069,393.15216,0.080771394,1034.5251,394.43716,0.7235754,982.0089,378.55084,0.12603176,1010.6642,386.6094,0.97691333,937.57904,418.219,0.9663342,965.2158,435.5443,0.99490756,902.9181,497.1452,0.6879728,927.12463,524.40186,0.966669,944.5096,574.6735,0.48619995,953.2157,604.89734,0.85573137,893.79803,589.7395,0.9320397,911.85077,599.78094,0.9697827,911.09125,691.2019,0.47213873,923.7508,709.0175,0.6565834,895.96606,720.0,0.115428776,907.0567,720.0,0.15241973
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,543,18.09893581795818,0,383.17267,503.92944,0.19173688,373.1931,490.15607,0.0640638,387.29807,487.81403,0.10302619,318.37283,494.41724,0.6910333,399.01273,493.86682,0.8732483,275.54376,569.64655,0.9720382,445.95953,566.3001,0.97416025,258.0312,690.542,0.6478534,498.81506,673.2851,0.70969397,303.7417,680.2197,0.31241885,452.3803,649.01697,0.37621483,317.48535,720.0,0.4099621,438.69482,720.0,0.4561387,289.09235,666.5411,0.05612729,438.84375,664.17883,0.06729308,268.66168,693.13525,0.017034318,441.72845,691.91547,0.018206125
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,543,18.09893581795818,1,1034.0901,407.401,0.59605074,1029.7798,393.58694,0.08008964,1034.0057,394.90942,0.7132525,981.5598,378.24988,0.12898588,1010.4788,386.58487,0.9757524,937.3188,417.831,0.96469915,965.10724,435.44315,0.9945418,902.192,498.4442,0.68017226,925.2586,526.1974,0.96441644,943.94073,575.13306,0.47742155,952.09406,606.39453,0.8481149,893.0914,591.67456,0.9234907,911.4707,601.88513,0.9654845,909.71893,692.61475,0.4326402,923.9968,710.6644,0.6175146,894.83124,720.0,0.09971056,907.9707,720.0,0.13177887
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,544,18.132267191471914,0,373.94824,499.99316,0.17693664,365.23993,486.59622,0.07499814,379.46732,484.5948,0.08303749,316.5656,493.23083,0.77744174,398.38177,493.08063,0.8289953,273.3953,569.18146,0.97034764,445.4328,567.35754,0.97295874,254.99292,689.0918,0.6441913,494.01013,674.3453,0.69812423,304.59167,679.401,0.3106705,447.1386,646.9031,0.36103827,311.76968,720.0,0.42198405,433.86652,720.0,0.4683289,285.8582,664.11084,0.06298001,432.46375,662.55066,0.076027334,269.0996,691.5615,0.020562503,434.92496,689.69574,0.02266204
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,544,18.132267191471914,1,1035.1405,407.36853,0.66931653,1031.0154,393.13467,0.10675774,1034.689,394.67947,0.777242,980.1617,377.71216,0.14186178,1008.2147,386.72528,0.97926235,931.36346,418.39758,0.96662056,964.8124,437.55603,0.99412847,889.365,495.85553,0.67078584,925.51495,526.4603,0.95634294,929.33435,567.3107,0.460833,950.46124,609.8404,0.8222367,892.4518,597.8064,0.9052252,914.0622,608.8087,0.9537855,906.1026,697.1467,0.36567378,922.29974,715.29224,0.529729,892.0499,720.0,0.07855834,905.71844,720.0,0.09899855
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,545,18.16559856498565,0,373.64465,499.2464,0.19042987,364.62167,486.04584,0.07872901,378.7114,483.88593,0.09137192,315.09778,493.3899,0.76741564,396.39725,493.0594,0.83728254,271.65585,570.8078,0.97094697,444.41348,568.1027,0.9726616,252.52309,689.08484,0.6474446,492.85187,675.4132,0.69332665,301.6528,675.77246,0.31432042,440.6085,654.8076,0.35867265,308.93604,720.0,0.42154378,431.13547,720.0,0.46407548,284.9866,662.69275,0.06529857,429.35046,660.00836,0.07777453,268.5338,691.0249,0.021812217,429.66953,689.5993,0.023730947
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,545,18.16559856498565,1,1035.2255,407.02725,0.67390907,1031.1517,392.8004,0.10798577,1034.6542,394.45877,0.7803217,980.65393,377.38406,0.13717918,1007.74677,386.6519,0.9784774,932.2105,418.05243,0.9658799,963.70074,437.62396,0.99405766,890.0808,495.30603,0.6734258,923.8371,526.4546,0.9573221,930.12274,569.1267,0.46924436,949.32715,611.51086,0.82826376,892.8253,596.80176,0.90680045,913.249,608.04486,0.9547704,906.99164,695.9888,0.37424403,922.7702,714.58813,0.5400982,891.80554,720.0,0.0814625,906.1368,720.0,0.10296782
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,546,18.198929938499386,0,372.4763,501.5091,0.19854282,365.5642,487.22522,0.0768382,375.65747,484.87088,0.1147893,314.01654,493.81226,0.7849684,391.15344,494.4585,0.90120614,266.86948,572.5998,0.97049516,438.35443,570.1385,0.9799256,244.66623,692.5864,0.5757566,487.8592,677.1545,0.70464814,296.65598,681.1936,0.24983339,432.99954,649.2423,0.3446962,293.7187,720.0,0.3584697,416.63916,720.0,0.4237088,277.02505,663.62665,0.047136117,424.72614,661.73193,0.060528018,249.74103,689.4404,0.016223887,423.9736,689.2048,0.018453898
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,546,18.198929938499386,1,1035.0142,406.7957,0.6901436,1031.1091,392.67847,0.11242821,1034.0881,394.47083,0.7954948,981.1929,377.702,0.12319939,1005.9144,387.01562,0.97786385,932.80475,418.24905,0.963343,961.77686,437.65735,0.993601,890.9448,495.24335,0.66598654,922.4893,526.1512,0.95635736,930.25946,569.3884,0.467743,948.4407,611.3535,0.8296098,894.1148,597.0624,0.90336233,912.8476,608.2397,0.9531401,907.15137,696.8415,0.36923495,922.35803,715.333,0.5350339,891.4645,720.0,0.080836475,905.4671,720.0,0.10202165
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,547,18.23226131201312,0,366.2903,502.63525,0.19284609,359.49823,488.2871,0.07354557,369.4923,485.94904,0.110273376,308.82532,494.72162,0.7759358,385.5495,495.15674,0.8986881,262.31296,573.2819,0.96950746,433.1673,570.67145,0.97921133,240.37817,692.2091,0.5717814,482.70224,679.79065,0.70095396,286.95566,676.13196,0.24718167,425.5864,655.5018,0.3399207,287.56186,720.0,0.34759593,410.45374,720.0,0.41527775,265.89767,668.6859,0.044087756,417.2112,665.45844,0.05732218,240.78877,695.157,0.014661312,420.64774,694.1864,0.016796118
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,547,18.23226131201312,1,1035.2493,407.10583,0.7280993,1031.7155,393.12964,0.12760766,1033.888,394.94223,0.8246344,984.5282,378.09796,0.09911131,1004.3117,386.83612,0.9752204,937.30664,418.6574,0.9570308,958.484,436.63983,0.9923598,896.7202,498.2611,0.6530283,919.27747,526.6053,0.9535875,933.47504,575.7783,0.47202823,945.7332,612.2304,0.8334046,897.12756,597.2885,0.89313823,910.82666,607.83246,0.9477016,908.266,696.71356,0.36086336,921.39417,714.708,0.52456486,891.6779,720.0,0.080750234,905.7171,720.0,0.10120624
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,548,18.265592685526855,0,364.3573,500.1897,0.19025747,357.55475,486.24377,0.07274361,367.6044,483.7649,0.10571225,306.68387,493.97534,0.78799367,383.84998,494.37476,0.89819986,260.04288,573.1613,0.9722517,430.7954,570.3511,0.9806455,236.98816,690.17523,0.6034344,479.3318,677.42053,0.71980417,283.35376,676.4702,0.27317524,423.49493,656.6215,0.362859,284.6729,720.0,0.37239078,407.82373,720.0,0.43864065,263.40808,666.6696,0.046485946,417.24783,663.45776,0.059912726,238.04718,693.5415,0.014827211,422.82126,692.8396,0.016939042
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,548,18.265592685526855,1,1033.9075,409.08145,0.7650087,1030.5591,395.12518,0.15156828,1032.8578,396.5351,0.84831166,984.7524,379.067,0.09875317,1003.81665,386.62207,0.97462547,936.5525,419.37122,0.9558614,958.6941,435.73627,0.99185973,896.514,500.198,0.6482633,920.14465,526.5149,0.950458,931.9692,577.4955,0.47514054,944.10187,613.4737,0.8303323,896.4494,599.2323,0.8847199,910.7526,608.9377,0.94238275,906.821,698.0996,0.35326004,920.9223,714.4748,0.51165766,891.721,720.0,0.08020784,906.1073,720.0,0.099397644
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,549,18.29892405904059,0,366.01584,504.88855,0.20552573,357.63962,490.5821,0.063262984,368.0302,488.0564,0.13094151,300.0922,496.0157,0.71351075,376.56247,496.7755,0.9208227,252.6572,574.32324,0.97283846,422.17676,571.4533,0.9813557,234.11577,694.951,0.5880477,473.4821,675.0313,0.7302819,285.6,673.04,0.26460528,430.78494,631.24005,0.3794401,281.74698,720.0,0.36945584,404.36026,720.0,0.43906587,258.43823,667.07227,0.04705495,417.5097,665.72626,0.06133365,231.49757,691.9393,0.01461964,421.3458,693.1632,0.016464885
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,549,18.29892405904059,1,1033.2925,411.72784,0.7786498,1029.875,397.8027,0.15637869,1032.3665,398.92676,0.86024547,985.34875,380.529,0.08250047,1003.0366,386.9035,0.97364366,938.2533,419.60828,0.949874,957.7383,434.5224,0.9907975,901.39594,501.09967,0.62315357,919.43616,525.5031,0.94662815,935.4493,580.8853,0.45599005,942.197,613.1778,0.82432914,899.4894,602.41693,0.87074375,912.34845,611.277,0.93565005,904.8286,697.3759,0.33904687,919.90045,712.38635,0.49784592,889.46497,720.0,0.07972812,906.6051,720.0,0.09882391
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,550,18.332255432554327,0,357.32437,508.1532,0.21565951,349.6355,493.26227,0.07043127,360.01685,491.4054,0.13372049,294.10318,496.92773,0.74770856,370.4351,498.88965,0.91138065,246.67691,572.8615,0.9720294,415.11295,572.80707,0.98329103,228.5882,694.5172,0.58850205,467.41434,675.3551,0.7632104,286.01913,670.6739,0.2780404,433.58603,619.98755,0.42026097,277.39056,720.0,0.3769852,399.474,720.0,0.4639298,255.44476,664.2361,0.04871439,415.5476,665.43317,0.06784654,230.86966,689.4583,0.015227571,423.9641,692.2308,0.018211646
Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 3 4_29_2026 12_06_04 PM 2.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,550,18.332255432554327,1,1033.1814,412.1131,0.8000493,1030.1178,398.48563,0.16411866,1032.0973,399.21008,0.8787021,987.615,381.80804,0.06411205,1001.6852,386.51947,0.9729039,941.2267,421.18774,0.9431954,955.29926,433.81564,0.9899519,908.2158,502.77344,0.6041724,917.34314,525.5954,0.94633,941.0525,578.8835,0.45396388,938.7529,613.06903,0.83201706,903.05884,602.6759,0.86939025,912.561,610.4873,0.93658984,905.6043,695.50256,0.36756805,919.4696,708.5265,0.5347174,890.81274,720.0,0.094360195,907.8431,720.0,0.117637396
