video_name,video_path,session_folder,frame,time_s,person_id,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,10,0.4001118819188192,0,630.4135,455.5509,0.040882703,625.502,440.75137,0.028281583,637.6536,437.78464,0.0070316833,619.58484,428.0833,0.84195095,692.2914,422.91525,0.41374514,623.1171,476.25955,0.9879551,750.0971,467.52872,0.97897124,606.1796,590.0926,0.94396925,792.3201,586.66656,0.8807236,599.94055,669.92566,0.75438046,770.66675,680.6761,0.6197864,672.86584,706.50604,0.9820109,755.43665,702.8568,0.97928244,678.1469,883.8441,0.57293296,770.7841,879.2896,0.5617949,693.9849,900.0,0.07970556,772.4572,900.0,0.07980516
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,11,0.4401230701107011,0,632.74817,457.36578,0.046545263,627.83484,442.5224,0.03308668,639.847,439.59286,0.007962748,621.3935,429.69025,0.8559049,694.3998,424.8007,0.4300809,624.1497,477.9475,0.9890436,752.2023,469.46597,0.9790496,606.35736,592.7525,0.94554704,793.84485,588.05963,0.869805,600.4038,667.7044,0.75277597,762.97626,673.4488,0.5973191,672.17487,705.90753,0.9824202,755.6737,702.3956,0.9786825,681.1355,884.11444,0.58906513,772.85077,880.1528,0.5659761,697.1323,900.0,0.08573051,774.84753,900.0,0.08320453
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,12,0.48013425830258305,0,633.98334,455.678,0.047126308,629.0469,440.7894,0.034042504,641.1011,438.07523,0.007936905,622.84814,428.1924,0.8599831,696.26587,423.89246,0.42879775,626.2884,476.07907,0.9893448,753.8412,469.62582,0.9790158,610.14264,591.0747,0.9469142,795.1132,589.0034,0.8658921,599.129,664.9321,0.7562133,757.62836,665.5889,0.59238595,672.61237,703.79736,0.9828441,755.9835,700.82,0.9787796,682.75757,881.383,0.603893,773.83435,878.3455,0.5763781,698.88824,900.0,0.09077252,776.36035,900.0,0.08717804
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,13,0.5201454464944649,0,636.4234,455.22495,0.049582507,631.68585,440.2971,0.033243828,643.0563,437.62073,0.008751533,624.9172,427.83536,0.8496987,696.83777,423.59497,0.45708412,628.591,475.4993,0.98935074,754.3349,468.58234,0.98144174,613.8587,589.1892,0.94669026,796.0535,585.15125,0.883728,601.3505,662.91077,0.7632824,758.9532,658.51715,0.6311619,673.92957,702.7653,0.983556,756.5155,699.5356,0.98092455,683.227,880.8169,0.60937035,776.7114,877.53186,0.59720594,698.1236,900.0,0.090475604,780.3218,900.0,0.09015305
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,14,0.5601566346863469,0,637.61835,455.98572,0.05378139,633.06573,440.9213,0.036715932,644.2888,438.44485,0.009214885,627.56525,427.862,0.8632978,699.65576,424.37076,0.457022,631.3796,474.6599,0.9898254,757.83984,469.6734,0.9831061,616.18286,587.8593,0.9481844,798.5658,585.943,0.8910742,603.55475,660.4618,0.7732132,758.7702,650.49774,0.65037674,674.01227,702.3013,0.9844689,757.73193,699.7015,0.9823338,683.59576,878.515,0.63079494,781.2658,876.6877,0.6242465,696.72046,900.0,0.0980361,785.827,900.0,0.09953599
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,15,0.6001678228782288,0,641.29474,455.08453,0.056484085,637.18176,439.95193,0.038112264,647.6513,437.53384,0.009669504,631.24554,428.05267,0.86794734,702.1342,424.58093,0.47300002,634.39496,476.42587,0.9908345,759.7399,470.76346,0.9842605,618.6104,589.73444,0.9517318,800.05707,585.46796,0.89429,606.2183,660.1357,0.7831265,759.4449,646.2932,0.6579465,675.94006,703.3542,0.9856917,759.6222,700.636,0.9834276,684.9154,878.25055,0.6458297,786.113,876.5532,0.6354022,696.55115,900.0,0.10214465,792.8575,900.0,0.10256657
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,16,0.6401790110701108,0,643.76447,455.70212,0.04876913,639.8746,440.14603,0.03514384,649.8855,437.66815,0.007892197,634.5863,427.24878,0.8864022,705.77673,423.9935,0.46588573,637.54395,475.21704,0.99200785,764.88196,470.44925,0.98455185,620.46875,588.7173,0.95587033,799.9794,589.02344,0.88782996,611.35394,661.5606,0.7858225,764.24567,659.87885,0.631855,677.6006,704.12463,0.9863495,763.03827,701.9059,0.98313475,683.87445,875.8246,0.6442389,788.98083,874.85114,0.619605,696.1493,900.0,0.10071059,794.34735,900.0,0.097668156
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,17,0.6801901992619926,0,646.3559,455.15524,0.049844787,642.59735,439.31024,0.037721083,652.40765,437.10733,0.007858503,637.6354,425.92886,0.89956814,709.5481,423.80252,0.47126758,640.4353,473.1855,0.99254626,768.8412,472.2587,0.98462033,623.0628,589.5339,0.9563295,799.93896,596.61206,0.8769063,612.0313,659.544,0.77859807,755.7084,657.99854,0.6018147,678.096,704.5509,0.98580825,764.81085,703.59344,0.98172873,683.96936,876.1741,0.63343275,790.3422,877.1974,0.59838897,695.5758,900.0,0.09677196,794.7496,900.0,0.09152127
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,18,0.7202013874538746,0,648.31415,457.09006,0.05016158,644.2701,441.25458,0.041012395,654.6639,439.16864,0.0072487164,640.94684,426.11816,0.91276264,714.05676,424.79016,0.44446322,644.8887,470.53284,0.9933461,772.97534,473.08282,0.98392314,625.9747,586.55725,0.96157235,801.73114,600.64825,0.8650788,612.3895,659.25275,0.7934987,756.3955,658.7501,0.58025223,679.52155,704.29065,0.986906,765.9613,704.54517,0.98150337,685.5057,875.43744,0.6511606,790.8096,878.801,0.59561825,696.1698,900.0,0.102191865,793.5639,900.0,0.09185317
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,19,0.7602125756457565,0,649.52484,458.1661,0.044581898,645.431,442.22977,0.038502365,655.7967,440.23532,0.006169246,642.4295,426.47977,0.9176035,716.23315,425.6006,0.42919308,649.0846,469.0283,0.99355894,774.8398,473.87222,0.9822459,629.0906,584.9903,0.96281195,802.3431,604.1251,0.8460016,613.2842,658.324,0.78730834,752.88574,661.48944,0.5378955,682.9248,706.93115,0.9861077,768.37067,707.9654,0.97899866,685.4599,878.4977,0.61816806,792.0579,883.5158,0.5439939,692.59894,900.0,0.087600045,795.76013,900.0,0.07527303
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,20,0.8002237638376384,0,650.4237,459.83408,0.039552815,646.40106,443.80954,0.036622096,656.5144,441.70792,0.005192631,643.46686,427.93817,0.9227124,717.44965,426.90863,0.41049942,651.1626,469.8114,0.99409014,776.9061,474.85587,0.97994334,631.0327,586.1222,0.9654128,801.46796,607.3973,0.8170127,612.0789,658.06274,0.78501827,747.1659,667.5651,0.48456046,685.6436,708.6466,0.9865215,771.73334,709.64825,0.9773377,684.932,880.4082,0.62378865,794.69165,885.0641,0.5235812,691.11,900.0,0.08961557,798.88385,900.0,0.07208702
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,21,0.8402349520295204,0,653.3447,462.16428,0.03358296,649.0887,445.85236,0.03079574,659.15625,443.59277,0.0044370834,644.96063,429.52103,0.9255582,720.5351,428.50964,0.4403059,655.1174,469.73444,0.99467754,779.47955,477.12344,0.9818485,635.7987,582.4054,0.9670785,802.3902,611.31354,0.8225901,612.32806,653.48785,0.782021,749.2797,674.08374,0.47692767,689.41705,710.59283,0.9869997,774.91534,712.4312,0.97807044,685.3546,882.70404,0.6048393,795.8721,888.26166,0.50248617,688.3585,900.0,0.0791953,799.5251,900.0,0.06322945
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,22,0.8802461402214022,0,654.3859,462.58313,0.037703205,650.39087,446.42157,0.03619476,660.08246,444.0312,0.0048327227,647.2503,430.1718,0.9338922,721.8823,428.86298,0.44360304,658.90906,469.50766,0.99523723,780.41956,476.63657,0.98189527,638.79095,578.5512,0.96974206,803.9448,606.6723,0.81394565,617.4459,647.78345,0.7925897,751.84326,665.7748,0.46775648,693.58405,709.59894,0.9879125,777.18024,711.439,0.9783685,688.4538,880.5257,0.6257663,796.2682,886.52496,0.51013726,689.71643,900.0,0.08582679,800.5314,900.0,0.06627132
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,23,0.9202573284132842,0,654.36316,464.45645,0.040521752,650.3968,448.6811,0.040613156,659.834,445.8971,0.0050876923,648.20746,431.77985,0.93604326,721.21246,429.526,0.43314695,661.5092,469.99,0.99540615,779.7744,474.82962,0.9802752,638.8061,577.35046,0.97055954,806.34094,601.93176,0.7940781,616.663,646.1714,0.79184294,757.1673,664.1842,0.44084457,698.3157,707.6338,0.9883188,779.4447,708.6666,0.97779,691.5481,880.5982,0.64204884,796.6774,885.50287,0.5126968,691.73724,900.0,0.093387485,802.8196,900.0,0.06961299
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,24,0.9602685166051661,0,656.00867,463.30194,0.040270418,651.933,447.76016,0.04258895,661.38434,445.06967,0.0047609983,650.23236,430.5704,0.9329882,721.77014,428.69873,0.38312855,664.93616,466.58765,0.99524575,779.7979,473.54782,0.97489583,642.56744,572.1347,0.97271574,806.1258,602.5976,0.7561838,617.07935,644.40717,0.80631727,757.1395,670.54767,0.40913194,702.6464,700.8834,0.9882472,782.1474,702.5274,0.97501266,688.15137,876.6772,0.66175604,795.88226,882.05914,0.5045957,686.6066,900.0,0.10144192,804.147,900.0,0.07040318
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,25,1.000279704797048,0,656.7007,465.71338,0.0440773,652.2356,450.31058,0.049795914,661.94574,447.47476,0.004963057,651.4112,431.3231,0.93573093,722.645,429.40588,0.35953268,668.68365,465.92654,0.9952355,780.5709,472.96204,0.9694685,645.77594,572.46564,0.9729341,804.5853,602.05865,0.70346785,616.28534,644.99457,0.8000189,744.5219,667.2067,0.35619974,706.41034,703.80853,0.98683447,784.25323,705.31024,0.9690711,691.35394,882.3975,0.63179314,798.0029,887.85596,0.44617307,688.27985,900.0,0.09047313,807.2467,900.0,0.058539525
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,26,1.0402908929889298,0,657.1687,466.4863,0.044424124,652.57043,451.16156,0.050104637,662.2455,448.1911,0.0049703913,651.9924,431.7356,0.9350563,722.7713,429.56195,0.35890004,670.8719,465.58835,0.99531674,780.94543,472.35382,0.9692871,649.25507,571.68713,0.9734396,806.08655,601.25165,0.7023301,618.4667,645.1919,0.80216974,747.6142,667.441,0.35569236,709.30615,703.11975,0.9868096,786.0222,704.4564,0.96871847,692.3584,881.0525,0.6289766,798.9309,886.2561,0.44070277,688.2139,900.0,0.089053854,808.67035,900.0,0.057198346
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,27,1.080302081180812,0,657.16974,468.00116,0.049700405,652.90894,452.8447,0.057023197,662.0658,449.6198,0.005490686,653.81354,433.27496,0.9394479,722.8942,430.3693,0.3605156,673.0336,467.71964,0.9955438,781.7976,471.64215,0.97032833,648.5638,573.09625,0.97415257,809.6298,598.14496,0.7065635,620.3013,644.32,0.8069148,755.86487,668.6657,0.360109,710.8909,704.33887,0.98732936,786.3716,704.5976,0.9697827,693.4221,880.9886,0.6407591,798.45184,884.90356,0.452549,688.9846,900.0,0.09448513,809.036,900.0,0.060830504
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,28,1.1203132693726938,0,660.0987,468.04407,0.061403397,654.8819,453.53595,0.07104295,664.7585,450.14212,0.0055291443,656.8323,432.08527,0.94460624,727.5557,428.55112,0.33617407,675.41455,464.24603,0.99627435,790.077,466.49933,0.97263044,647.8533,570.557,0.98257184,817.1033,589.9787,0.73430115,622.3974,644.5488,0.8692239,743.18195,650.1293,0.43339893,710.5763,703.22284,0.9900123,791.02344,703.87054,0.97266495,693.68945,881.0585,0.655053,803.8892,888.10187,0.4274321,685.4507,900.0,0.08431104,809.5699,900.0,0.049413484
Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,/home/nicolas/OneDrive/CPS-RTC/Extended Reality Exp (XR)/xr-data-analysis/data/pre-piloto/29_04_2026/29_04_2026/Exp/Setup Video 5 4_29_2026 12_06_04 PM 4.mp4,pre-piloto/29_04_2026/29_04_2026/Exp,29,1.1603244575645757,0,661.6119,468.57904,0.055205256,655.9713,454.06073,0.061483696,666.24225,450.6584,0.0051155076,656.42755,432.45258,0.9380691,728.3061,428.8627,0.34304073,676.8484,464.06784,0.99602365,790.1741,466.16473,0.97276187,650.753,569.2368,0.98182535,816.17816,587.1735,0.7436209,622.31165,643.7057,0.86448145,737.13684,644.1847,0.44217798,713.2442,703.7486,0.989687,792.6825,704.25,0.97287863,696.6581,881.9676,0.6367685,803.5717,888.96814,0.41696703,687.828,900.0,0.076881185,808.7353,900.0,0.04588626
