sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
1998,27.818958,"2026-04-22T16:39:46.4888904Z","P001","S001","task_01","trial_01","baseline",1,0.1096085,1.283276,0.3332435,0.5183084,-0.7316461,0.4427757,3.326549,0.06408959,1,0.07935403,1.276236,0.3411161,0.542579,-0.7210954,0.4308475,1,0.1398629,1.290316,0.3253708,0.4936011,-0.7415804,0.4543309,5.496288,5.263085,0.5578597,0.4820123,0.5056207,0.4498597,0.8604535,0.9894561,0.1048861,1.297178,-0.3709035,0.5592622,0.1708106,0.03053433,0.8106277,1,"TableTop",,,0.4931713,0.768,0.6548766
1999,27.8304928,"2026-04-22T16:39:46.5003061Z","P001","S001","task_01","trial_01","baseline",1,0.110328,1.284537,0.3331791,0.5271555,-0.7265362,0.4407407,3.40703,0.06408962,1,0.08018717,1.277302,0.3413067,0.5518308,-0.7155753,0.4282928,1,0.1404689,1.291772,0.3250515,0.5020141,-0.7368548,0.452799,5.494067,5.27532,0.5578597,0.4820123,0.5004097,0.4510722,0.8703747,0.9915649,0.1054727,1.298392,-0.3709744,0.5574787,0.1760135,0.03106273,0.8107231,1,"TableTop",,,0.4746369,0.768,0.6450766
2000,27.8412216,"2026-04-22T16:39:46.5116044Z","P001","S001","task_01","trial_01","baseline",1,0.1115979,1.286545,0.333114,0.5226278,-0.7328915,0.4355803,3.463906,0.06408957,1,0.08159645,1.279079,0.3415425,0.5477634,-0.7218737,0.4229109,1,0.1415994,1.294011,0.3246855,0.4970148,-0.7432397,0.4478516,5.501026,5.283495,0.554729,0.4799131,0.5004097,0.4510722,0.8783118,0.9932519,0.1065769,1.300326,-0.3710852,0.5542006,0.1821659,0.03197069,0.8115758,1,"TableTop",,,0.4851137,0.768,0.6465275
2001,27.8526339,"2026-04-22T16:39:46.5239090Z","P001","S001","task_01","trial_01","baseline",1,0.1128318,1.288486,0.3331525,0.5499217,-0.7046372,0.448411,3.462267,0.0640896,1,0.08287887,1.280853,0.3416042,0.5745701,-0.6931059,0.4352854,1,0.1427847,1.296119,0.3247008,0.5247713,-0.7155254,0.4611273,5.528787,5.293782,0.554729,0.4799131,0.5004097,0.4510722,0.8783118,0.9932519,0.1077109,1.302199,-0.3711504,0.5505795,0.1839607,0.03468063,0.8135219,1,"TableTop",,,0.4813741,0.768,0.6413012
2002,27.8638472,"2026-04-22T16:39:46.5349841Z","P001","S001","task_01","trial_01","baseline",1,0.1138986,1.290475,0.3331457,0.5593283,-0.6973239,0.4482089,3.462154,0.06408954,1,0.08408163,1.282667,0.3419118,0.5837696,-0.6856899,0.4347901,1,0.1437157,1.298284,0.3243797,0.5343764,-0.7083215,0.4612187,5.528787,5.293782,0.554729,0.4799131,0.5004097,0.4510722,0.8783118,0.9932519,0.1086331,1.304119,-0.3712028,0.5472889,0.1897957,0.03481447,0.8143958,1,"TableTop",,,0.519036,0.768,0.6643751
2003,27.8748487,"2026-04-22T16:39:46.5454557Z","P001","S001","task_01","trial_01","baseline",1,0.1146584,1.292359,0.3332142,0.5419428,-0.7124255,0.4458115,3.643359,0.06408961,1,0.08489174,1.284452,0.3420632,0.5679951,-0.7005442,0.4319945,1,0.144425,1.300265,0.3243652,0.5153427,-0.7235867,0.4591779,5.546036,5.291308,0.554729,0.4799131,0.4946167,0.4517601,0.8998091,0.9956812,0.1093167,1.305945,-0.3712195,0.5440919,0.191768,0.03604524,0.8160208,1,"TableTop",,,0.5329797,0.768,0.6689698
2004,27.8857435,"2026-04-22T16:39:46.5567375Z","P001","S001","task_01","trial_01","baseline",1,0.1154921,1.294179,0.3332604,0.539004,-0.7127434,0.4488558,3.738636,0.06408963,1,0.08576666,1.28617,0.3421553,0.5657995,-0.7006303,0.4347275,1,0.1452175,1.302188,0.3243654,0.5116348,-0.7240979,0.4625062,5.56824,5.288073,0.5518198,0.4781106,0.4946167,0.4517601,0.8998091,0.9956812,0.1100773,1.307706,-0.3712667,0.540792,0.1932689,0.03770349,0.8177833,1,"TableTop",,,0.5135385,0.768,0.6613399
2005,27.8971032,"2026-04-22T16:39:46.5670500Z","P001","S001","task_01","trial_01","baseline",1,0.1161585,1.29594,0.3332526,0.5516397,-0.7013683,0.4514157,3.802151,0.06408955,1,0.08652741,1.287825,0.3423639,0.5786077,-0.6888502,0.4366904,1,0.1457896,1.304054,0.3241414,0.5240645,-0.7131144,0.4656439,5.58758,5.284337,0.5518198,0.4781106,0.4946167,0.4517601,0.8998091,0.9956812,0.1106448,1.309408,-0.3713278,0.5378172,0.1971456,0.03781325,0.8188141,1,"TableTop",,,0.5134089,0.768,0.6646257
2006,27.9085782,"2026-04-22T16:39:46.5793656Z","P001","S001","task_01","trial_01","baseline",1,0.1172101,1.298926,0.3332464,0.5478278,-0.7020832,0.4549328,4.153741,0.06408963,1,0.08766723,1.290699,0.3425416,0.5773408,-0.6885707,0.438803,1,0.146753,1.307154,0.3239511,0.5175952,-0.7146734,0.4704649,5.613666,5.269365,0.5518198,0.4781106,0.4895031,0.4523107,0.9127588,0.996545,0.111584,1.312302,-0.3714681,0.532531,0.2005884,0.03885617,0.82138,1,"TableTop",,,0.5313932,0.768,0.6730459
2007,27.9187922,"2026-04-22T16:39:46.5891690Z","P001","S001","task_01","trial_01","baseline",1,0.1176088,1.30023,0.3332561,0.5508511,-0.6984816,0.4568221,4.153694,0.06408959,1,0.08811206,1.291971,0.3426685,0.5802862,-0.6849698,0.4405501,1,0.1471056,1.308489,0.3238436,0.5206923,-0.7110759,0.4724939,5.613666,5.269365,0.5518198,0.4781106,0.4895031,0.4523107,0.9127588,0.996545,0.1119354,1.313568,-0.3715072,0.5303607,0.2024565,0.03874161,0.8223309,1,"TableTop",,,0.5314862,0.768,0.6772738
2008,27.9301316,"2026-04-22T16:39:46.6011116Z","P001","S001","task_01","trial_01","baseline",1,0.1180168,1.302108,0.3332164,0.5483361,-0.6993943,0.4584486,4.490695,0.06408961,1,0.08857016,1.293832,0.3427696,0.5801749,-0.6849188,0.4407758,1,0.1474634,1.310385,0.3236632,0.5156552,-0.7127959,0.4754175,5.636201,5.259879,0.5491617,0.4761491,0.4895031,0.4523107,0.9231186,0.997236,0.112291,1.315394,-0.3716297,0.5270721,0.2044948,0.03849519,0.8239509,1,"TableTop",,,0.5373472,0.768,0.6813461
2009,27.9412173,"2026-04-22T16:39:46.6120658Z","P001","S001","task_01","trial_01","baseline",1,0.1183403,1.303688,0.3332761,0.5408803,-0.7041016,0.4600972,4.703404,0.06408963,1,0.08893545,1.295429,0.342973,0.574379,-0.6892536,0.4416088,1,0.1477451,1.311946,0.3235793,0.5064705,-0.7177636,0.4778106,5.639639,5.280986,0.5491617,0.4761491,0.4854606,0.4522558,0.9360809,0.9977888,0.1125792,1.316932,-0.3716409,0.5242264,0.2062717,0.03765972,0.8253608,1,"TableTop",,,0.5367659,0.768,0.683321
2010,27.9524255,"2026-04-22T16:39:46.6224655Z","P001","S001","task_01","trial_01","baseline",1,0.1185038,1.305518,0.333395,0.5421606,-0.7003908,0.4642356,4.892287,0.0640896,1,0.08913524,1.297289,0.3432258,0.5769389,-0.6850449,0.4448089,1,0.1478724,1.313746,0.3235643,0.506394,-0.7144603,0.4828163,5.636584,5.299639,0.5491617,0.4761491,0.4854606,0.4522558,0.9360809,0.9977888,0.1127088,1.318711,-0.3716173,0.5207043,0.2078062,0.03693178,0.8272361,1,"TableTop",,,0.5298474,0.768,0.6833227
2011,27.9634625,"2026-04-22T16:39:46.6338737Z","P001","S001","task_01","trial_01","baseline",1,0.1188231,1.307065,0.3336255,0.5432667,-0.6972641,0.4676366,5.075782,0.06408959,1,0.08948301,1.298877,0.343575,0.579285,-0.6814387,0.4472921,1,0.1481632,1.315252,0.3236759,0.5061827,-0.7117219,0.4870637,5.631758,5.314582,0.5491617,0.4761491,0.4854606,0.4522558,0.9360809,0.9977888,0.1130018,1.320211,-0.3714821,0.5172793,0.2090368,0.03616546,0.8291066,1,"TableTop",,,0.534587,0.768,0.6896744
2012,27.9745467,"2026-04-22T16:39:46.6449946Z","P001","S001","task_01","trial_01","baseline",1,0.1191392,1.308602,0.3339146,0.5414933,-0.6950721,0.472927,5.29698,0.0640896,1,0.0898249,1.300477,0.3439907,0.5790976,-0.6787854,0.4515489,1,0.1484534,1.316727,0.3238385,0.5027322,-0.7098738,0.4932947,5.626353,5.29285,0.5475824,0.4757021,0.4904953,0.4558116,0.9464508,0.9982311,0.1132987,1.321702,-0.3712883,0.513854,0.2102,0.03505584,0.830988,1,"TableTop",,,0.5388305,0.768,0.6951621
2013,27.9856216,"2026-04-22T16:39:46.6563376Z","P001","S001","task_01","trial_01","baseline",1,0.11932,1.310334,0.334303,0.5422527,-0.6908128,0.4782674,5.29698,0.06408962,1,0.09002322,1.302308,0.3445082,0.5798197,-0.6747304,0.4566705,1,0.1486168,1.318361,0.3240978,0.503527,-0.7054194,0.4988426,5.626353,5.29285,0.5475824,0.4757021,0.4904953,0.4558116,0.9464508,0.9982311,0.1134722,1.323387,-0.371009,0.5100899,0.2110885,0.03352999,0.8331421,1,"TableTop",,,0.5402931,0.768,0.7017401
2014,27.9970141,"2026-04-22T16:39:46.6677049Z","P001","S001","task_01","trial_01","baseline",1,0.1196067,1.312256,0.334785,0.5337953,-0.6935852,0.4837377,5.829043,0.0640896,1,0.09031151,1.304343,0.345083,0.5753245,-0.676331,0.4599762,1,0.148902,1.320169,0.324487,0.4908851,-0.7090452,0.5062478,5.459157,5.237305,0.5437186,0.4854089,0.4904953,0.4558116,0.9569605,0.9985849,0.1137604,1.325255,-0.3706595,0.505811,0.2113408,0.03223857,0.8357338,1,"TableTop",,,0.5450248,0.768,0.709775
2015,28.0079869,"2026-04-22T16:39:46.6789903Z","P001","S001","task_01","trial_01","baseline",1,0.1198287,1.313656,0.3351004,0.5273362,-0.6889884,0.4972037,6.240862,0.06408956,1,0.09053409,1.305809,0.34545,0.5720071,-0.6709843,0.4717923,1,0.1491233,1.321503,0.3247507,0.4811015,-0.7049494,0.5211407,5.414036,5.150525,0.5432475,0.4852566,0.4917312,0.4612232,0.9501362,0.9990943,0.1139796,1.326614,-0.3704374,0.502801,0.2114608,0.0316413,0.8375407,1,"TableTop",,,0.5384758,0.768,0.7143738
2016,28.0190858,"2026-04-22T16:39:46.6891339Z","P001","S001","task_01","trial_01","baseline",1,0.1199402,1.315309,0.335335,0.5251705,-0.6889611,0.4995282,6.432517,0.06408959,1,0.09065384,1.307541,0.345768,0.5712389,-0.6706313,0.4732229,1,0.1492267,1.323076,0.3249021,0.4774477,-0.7051207,0.5242599,5.418485,5.124942,0.5432475,0.4852566,0.4917312,0.4612232,0.9501362,0.9990943,0.1140855,1.32822,-0.3703039,0.4993856,0.2119086,0.03067241,0.8395046,1,"TableTop",,,0.5374615,0.768,0.7288692
2017,28.030748,"2026-04-22T16:39:46.7014491Z","P001","S001","task_01","trial_01","baseline",1,0.1201252,1.316999,0.3355728,0.5214843,-0.6849183,0.5088626,6.855522,0.06408963,1,0.09083527,1.309345,0.3460792,0.5706676,-0.6657761,0.4807085,1,0.149415,1.324654,0.3250665,0.470435,-0.7016098,0.5351958,5.443921,5.085011,0.5432475,0.4852566,0.4906001,0.4602686,0.9478122,0.9992754,0.1142787,1.329866,-0.3701767,0.4958248,0.2119454,0.02938375,0.8416493,1,"TableTop",,,0.537134,0.768,0.7321587
2018,28.0411213,"2026-04-22T16:39:46.7122254Z","P001","S001","task_01","trial_01","baseline",1,0.1202285,1.318224,0.3357111,0.52078,-0.6821739,0.5132512,6.855551,0.06408957,1,0.09092955,1.31066,0.346257,0.5699868,-0.6632481,0.4849917,1,0.1495275,1.325789,0.3251652,0.46971,-0.6986588,0.5396744,5.443921,5.085011,0.5432475,0.4852566,0.4906001,0.4602686,0.9478122,0.9992754,0.1143944,1.33106,-0.3701198,0.4932894,0.2117184,0.02843894,0.8432272,1,"TableTop",,,0.5381231,0.768,0.7434538
2019,28.0525922,"2026-04-22T16:39:46.7232043Z","P001","S001","task_01","trial_01","baseline",1,0.1203423,1.319887,0.3358421,0.5184454,-0.6814417,0.5165768,7.059164,0.06408958,1,0.09104599,1.312427,0.3464699,0.5691465,-0.6622456,0.4873428,1,0.1496386,1.327346,0.3252143,0.4657774,-0.6980527,0.543851,5.45327,5.075705,0.5432475,0.4852566,0.4906001,0.4602686,0.9478122,0.9992754,0.1145122,1.332678,-0.3700888,0.4899353,0.2119724,0.02713181,0.8451598,1,"TableTop",,,0.5402766,0.768,0.7496866
2020,28.0634643,"2026-04-22T16:39:46.7340750Z","P001","S001","task_01","trial_01","baseline",1,0.1203287,1.321556,0.3359103,0.5122313,-0.6771055,0.5283439,7.601709,0.06408959,1,0.09100039,1.314251,0.3465568,0.5670238,-0.6569808,0.4968504,1,0.149657,1.328862,0.3252637,0.4551855,-0.6942515,0.5575132,5.41488,5.075059,0.5438592,0.4836636,0.4892665,0.4589283,0.9468855,0.9995363,0.1145366,1.334313,-0.3701323,0.4867313,0.2109205,0.02563734,0.8473181,1,"TableTop",,,0.5402213,0.768,0.7542078
2021,28.0745772,"2026-04-22T16:39:46.7448985Z","P001","S001","task_01","trial_01","baseline",1,0.120347,1.323286,0.3360173,0.5114946,-0.6725708,0.53481,7.758307,0.06408963,1,0.09101669,1.316108,0.3467452,0.5674116,-0.6523758,0.502444,1,0.1496773,1.330463,0.3252895,0.453234,-0.689684,0.5647255,5.397471,5.076418,0.5447454,0.4823431,0.4892665,0.4589283,0.9476314,0.999629,0.1145686,1.336002,-0.370122,0.4835224,0.2110066,0.02398094,0.8491803,1,"TableTop",,,0.539095,0.768,0.7678491
2022,28.0857621,"2026-04-22T16:39:46.7558574Z","P001","S001","task_01","trial_01","baseline",1,0.1203306,1.324939,0.3361706,0.5108034,-0.6691102,0.5397882,7.758307,0.06408963,1,0.09099503,1.317884,0.3469653,0.5667344,-0.6492417,0.5072448,1,0.1496662,1.331993,0.3253759,0.4525319,-0.6859128,0.5698584,5.397471,5.076418,0.5447454,0.4823431,0.4892665,0.4589283,0.9476314,0.999629,0.114567,1.337615,-0.3700645,0.480385,0.2109417,0.02249332,0.8510158,1,"TableTop",,,0.5426456,0.768,0.7775655
2023,28.096839,"2026-04-22T16:39:46.7669571Z","P001","S001","task_01","trial_01","baseline",1,0.1202204,1.326123,0.3361984,0.5056577,-0.6698671,0.5436805,7.917181,0.0640896,1,0.09086546,1.319171,0.3470069,0.5629117,-0.649983,0.5105413,1,0.1495754,1.333075,0.3253898,0.4459908,-0.6865547,0.5742254,5.382699,5.077439,0.5447454,0.4823431,0.4892665,0.4589283,0.9476314,0.999629,0.1144802,1.338772,-0.3701136,0.4781093,0.2102907,0.02150502,0.8524828,1,"TableTop",,,0.5455014,0.768,0.785467
2024,28.1078081,"2026-04-22T16:39:46.7791822Z","P001","S001","task_01","trial_01","baseline",1,0.120084,1.327627,0.3364148,0.5045915,-0.6655692,0.5499136,8.192278,0.06408956,1,0.09070848,1.320836,0.3472699,0.5638233,-0.6453438,0.5153975,1,0.1494595,1.334417,0.3255597,0.442782,-0.6823944,0.5816203,5.365954,5.089399,0.5447454,0.4823431,0.4889476,0.4577264,0.9542844,0.9997032,0.1143777,1.340239,-0.3699992,0.4749803,0.2096467,0.01964747,0.8544332,1,"TableTop",,,0.5415269,0.768,0.7891848
2025,28.1190225,"2026-04-22T16:39:46.7898433Z","P001","S001","task_01","trial_01","baseline",1,0.120021,1.329364,0.3366586,0.4996282,-0.6634083,0.5570109,8.448339,0.06408965,1,0.09061678,1.322727,0.3475313,0.5608821,-0.6430733,0.5214097,1,0.1494252,1.336001,0.3257859,0.4356598,-0.6801391,0.5895858,5.36237,5.105844,0.5453892,0.4818822,0.4889476,0.4577264,0.9596068,0.9997626,0.1143486,1.34193,-0.3698757,0.4713577,0.208655,0.01822249,0.8567106,1,"TableTop",,,0.5443567,0.768,0.7987955
2026,28.1310055,"2026-04-22T16:39:46.8017856Z","P001","S001","task_01","trial_01","baseline",1,0.1197287,1.331155,0.3369311,0.4931608,-0.6618056,0.5646288,8.568412,0.06408959,1,0.09028438,1.324717,0.3478149,0.5555373,-0.6418629,0.5285739,1,0.149173,1.337593,0.3260474,0.4280283,-0.6780499,0.5975283,5.364035,5.111325,0.5453892,0.4818822,0.4889476,0.4577264,0.9596068,0.9997626,0.1141092,1.343679,-0.3697287,0.4677242,0.2072312,0.01622151,0.8590845,1,"TableTop",,,0.5427971,0.768,0.8079909
2027,28.1413247,"2026-04-22T16:39:46.8114003Z","P001","S001","task_01","trial_01","baseline",1,0.119487,1.332926,0.3372495,0.4841163,-0.6604283,0.5739912,8.612013,0.06408962,1,0.0899813,1.326655,0.348064,0.5472233,-0.6411059,0.5380797,1,0.1489928,1.339197,0.3264351,0.4182762,-0.6760222,0.6066622,5.287614,5.089469,0.5291818,0.481828,0.4879981,0.4578032,0.9651352,0.9998481,0.1139251,1.345401,-0.3695495,0.4639671,0.2049109,0.01530784,0.8616912,1,"TableTop",,,0.5393773,0.768,0.8173945
2028,28.1525049,"2026-04-22T16:39:46.8226712Z","P001","S001","task_01","trial_01","baseline",1,0.1192495,1.33466,0.3375832,0.4799038,-0.6562057,0.5823113,8.641157,0.06408958,1,0.08968458,1.328541,0.348323,0.5434335,-0.6372797,0.5464015,1,0.1488145,1.340778,0.3268434,0.4136464,-0.671402,0.6149114,5.209037,5.070015,0.5291818,0.481828,0.4879981,0.4578032,0.9651352,0.9998481,0.1137415,1.347084,-0.3693517,0.4602618,0.2026378,0.0145944,0.8642245,1,"TableTop",,,0.5335969,0.768,0.8282378
2029,28.163497,"2026-04-22T16:39:46.8343774Z","P001","S001","task_01","trial_01","baseline",1,0.1188284,1.336519,0.3378376,0.4639345,-0.6551376,0.5962881,8.791179,0.06408959,1,0.08921893,1.330582,0.3485571,0.5292518,-0.6370938,0.5603606,1,0.1484379,1.342455,0.3271182,0.395888,-0.6693274,0.6287079,5.090488,4.995642,0.5291818,0.481828,0.4734776,0.4736999,0.9680514,0.9998785,0.1133731,1.348893,-0.369226,0.456529,0.200946,0.01303729,0.866621,1,"TableTop",,,0.5336656,0.768,0.8404322
2030,28.1762156,"2026-04-22T16:39:46.8473192Z","P001","S001","task_01","trial_01","baseline",1,0.1184286,1.338346,0.3381143,0.465498,-0.6505544,0.6000755,8.880179,0.06408956,1,0.08878945,1.332591,0.3488508,0.5313685,-0.6325768,0.5634662,1,0.1480678,1.3441,0.3273779,0.3968334,-0.6646271,0.633083,5.054842,4.949949,0.5291818,0.481828,0.4734776,0.4736999,0.9680514,0.9998785,0.1130172,1.350671,-0.3690678,0.4528737,0.1998263,0.01116673,0.8688211,1,"TableTop",,,0.521424,0.768,0.8552878
2031,28.1861142,"2026-04-22T16:39:46.8570622Z","P001","S001","task_01","trial_01","baseline",1,0.1180666,1.340122,0.3384275,0.4443811,-0.6478219,0.6187505,8.755645,0.0640896,1,0.08835846,1.334538,0.3490633,0.5102881,-0.6315715,0.5837153,1,0.1477748,1.345705,0.3277916,0.375881,-0.6602922,0.6501752,4.998369,4.893632,0.5105836,0.4842511,0.4734776,0.4736999,0.9703844,0.9999028,0.1127243,1.352398,-0.3688896,0.4493024,0.1970773,0.0102956,0.8713104,1,"TableTop",,,0.526534,0.768,0.8642046
2032,28.196764,"2026-04-22T16:39:46.8678008Z","P001","S001","task_01","trial_01","baseline",1,0.1175131,1.341998,0.3385239,0.402715,-0.6433108,0.6511312,8.86448,0.06408959,1,0.08779533,1.336606,0.3492312,0.4710997,-0.6297301,0.6176609,1,0.1472308,1.347391,0.3278167,0.3319215,-0.6530439,0.6807069,4.983892,4.842487,0.5105836,0.4842511,0.4690087,0.4761511,0.9710134,0.9999222,0.1122071,1.354234,-0.3688869,0.4461426,0.1967241,0.007761889,0.8730385,1,"TableTop",,,0.5105201,0.768,0.8848747
2033,28.2078733,"2026-04-22T16:39:46.8790191Z","P001","S001","task_01","trial_01","baseline",1,0.1169271,1.343848,0.3386313,0.4139184,-0.6412395,0.6461296,8.954162,0.06408954,1,0.08712229,1.33863,0.3491817,0.4825411,-0.6269277,0.61165,1,0.146732,1.349066,0.328081,0.3427696,-0.651638,0.676666,4.973166,4.804807,0.5105836,0.4842511,0.4690087,0.4761511,0.9710134,0.9999222,0.1117081,1.35604,-0.3689122,0.4429208,0.1931582,0.00715547,0.875477,1,"Floor",,,0.9576087,-6.279554E-19,1.696836
2034,28.2191167,"2026-04-22T16:39:46.8897396Z","P001","S001","task_01","trial_01","baseline",1,0.1162388,1.345988,0.3386293,0.3759752,-0.6349704,0.6748743,8.854169,0.06408958,1,0.08636191,1.34096,0.3490677,0.4453014,-0.6232167,0.64289,1,0.1461157,1.351016,0.328191,0.3044055,-0.6429349,0.7028314,4.967856,4.780607,0.5138549,0.4840555,0.4690087,0.4761511,0.9715165,0.9999378,0.1111007,1.358133,-0.369044,0.4395232,0.1901553,0.006005157,0.8778521,1,"Floor",,,0.9843775,-6.264351E-19,1.692728
2035,28.2302419,"2026-04-22T16:39:46.9009569Z","P001","S001","task_01","trial_01","baseline",1,0.115802,1.347663,0.3385507,0.3629368,-0.6318294,0.6848857,8.818843,0.06408954,1,0.08593066,1.342819,0.3490913,0.4323863,-0.6212733,0.6534995,1,0.1456734,1.352507,0.3280102,0.2913389,-0.6386453,0.7122176,4.96698,4.736094,0.5138549,0.4840555,0.4699256,0.4746217,0.9752585,0.9999502,0.1106911,1.359773,-0.3691971,0.4367639,0.1903556,0.00322551,0.8791995,1,"Floor",,,0.9132176,-6.54737E-19,1.769204
2036,28.2411737,"2026-04-22T16:39:46.9111974Z","P001","S001","task_01","trial_01","baseline",1,0.1153692,1.349243,0.3384639,0.3595797,-0.6283198,0.6898671,8.818843,0.06408959,1,0.08545966,1.344549,0.348964,0.4291324,-0.6181571,0.6585796,1,0.1452788,1.353937,0.3279638,0.2878984,-0.634763,0.7170708,4.96698,4.736094,0.5138549,0.4840555,0.4699256,0.4746217,0.9752585,0.9999502,0.1103097,1.361315,-0.3693751,0.4341436,0.188719,0.001932985,0.8808523,1,"Floor",,,0.8899301,-6.659048E-19,1.799381
2037,28.2526414,"2026-04-22T16:39:46.9229861Z","P001","S001","task_01","trial_01","baseline",1,0.1149532,1.350906,0.3383826,0.3462823,-0.624703,0.6998819,8.648223,0.06408957,1,0.08500853,1.346369,0.3488513,0.4149286,-0.6156983,0.6698879,1,0.144898,1.355444,0.3279138,0.2756646,-0.6301512,0.7258915,4.96467,4.708633,0.516392,0.4834443,0.4699256,0.4746217,0.9782521,0.9999602,0.1099447,1.362939,-0.369549,0.4314079,0.1871815,0.0004908916,0.8825249,1,"Floor",,,0.8875245,-6.734881E-19,1.819873
2038,28.2645371,"2026-04-22T16:39:46.9357631Z","P001","S001","task_01","trial_01","baseline",1,0.1143551,1.352793,0.3381079,0.3412622,-0.6214287,0.7052422,8.63736,0.06408963,1,0.08437467,1.348407,0.3485387,0.4099667,-0.6129069,0.6754794,1,0.1443356,1.35718,0.3276772,0.2706197,-0.6264215,0.7310001,4.963356,4.709258,0.516392,0.4834443,0.4711304,0.4730131,0.9809313,0.9999682,0.1093971,1.364786,-0.3699149,0.428723,0.1855997,-0.0008415134,0.8841656,1,"Floor",,,0.8637813,-6.853265E-19,1.851862
2039,28.2756544,"2026-04-22T16:39:46.9465715Z","P001","S001","task_01","trial_01","baseline",1,0.1139873,1.354431,0.3378818,0.331523,-0.6188115,0.7121551,8.525026,0.06408958,1,0.08397585,1.350188,0.3482824,0.3996241,-0.6111124,0.6832586,1,0.1439987,1.358675,0.3274812,0.2615878,-0.6230873,0.737112,4.951715,4.713767,0.5190672,0.4833807,0.4711304,0.4730131,0.9830747,0.9999745,0.1090768,1.366391,-0.3702207,0.4263709,0.1841949,-0.002191394,0.8855932,1,"Floor",,,0.8572514,-6.932809E-19,1.873355
2040,28.2863002,"2026-04-22T16:39:46.9564056Z","P001","S001","task_01","trial_01","baseline",1,0.1136122,1.356021,0.3377161,0.3274346,-0.6152986,0.7170734,8.525026,0.0640896,1,0.08355218,1.351906,0.3480279,0.3956616,-0.6079236,0.68839,1,0.1436722,1.360136,0.3274044,0.2573963,-0.6192697,0.7417899,4.951715,4.713767,0.5190672,0.4833807,0.4711304,0.4730131,0.9830747,0.9999745,0.1087593,1.367942,-0.3704758,0.4239441,0.1820333,-0.002925694,0.8872016,1,"Floor",,,0.8396124,-7.018904E-19,1.89662
2041,28.2975821,"2026-04-22T16:39:46.9676518Z","P001","S001","task_01","trial_01","baseline",1,0.1130413,1.357686,0.3371118,0.3285,-0.6142863,0.7174539,8.39239,0.0640896,1,0.08297257,1.353686,0.3474435,0.3956169,-0.6071975,0.6890562,1,0.1431101,1.361686,0.3267802,0.259622,-0.6180817,0.7420051,4.935146,4.715454,0.5190672,0.4833807,0.4720342,0.4716544,0.9864597,0.9999796,0.1082157,1.369583,-0.3711315,0.4222293,0.1815632,-0.004374584,0.8881093,1,"Floor",,,0.8352268,-7.098148E-19,1.918033
2042,28.3094143,"2026-04-22T16:39:46.9798930Z","P001","S001","task_01","trial_01","baseline",1,0.1126715,1.359113,0.336701,0.3152166,-0.6108004,0.7263342,8.335055,0.06408957,1,0.08258003,1.355222,0.3470078,0.3822507,-0.6045744,0.6988378,1,0.142763,1.363005,0.3263941,0.2465156,-0.6137963,0.7499894,4.929765,4.712763,0.5190672,0.4833807,0.4720342,0.4716544,0.9864597,0.9999796,0.1078836,1.370988,-0.3715962,0.4206667,0.1804837,-0.005446913,0.8890644,1,"Floor",,,0.8390869,-7.115854E-19,1.922817
2043,28.3200064,"2026-04-22T16:39:46.9911933Z","P001","S001","task_01","trial_01","baseline",1,0.1122061,1.360696,0.3361401,0.3124791,-0.6084853,0.7294535,8.335055,0.06408959,1,0.08208887,1.35693,0.3464182,0.3795709,-0.602559,0.7020318,1,0.1423234,1.364461,0.325862,0.2437349,-0.6111937,0.7530177,4.929765,4.712763,0.5190672,0.4833807,0.4720342,0.4716544,0.9864597,0.9999796,0.1074628,1.372548,-0.3722156,0.4189824,0.1792354,-0.006718267,0.890103,1,"Floor",,,0.8140711,-7.227157E-19,1.952893
2044,28.3313178,"2026-04-22T16:39:47.0024671Z","P001","S001","task_01","trial_01","baseline",1,0.1115377,1.362067,0.3352484,0.3002557,-0.6076209,0.7352845,8.06436,0.0640896,1,0.08141194,1.358398,0.3455363,0.3654885,-0.602648,0.7093896,1,0.1416634,1.365737,0.3249605,0.2335365,-0.6095857,0.7575394,4.92435,4.704791,0.5217468,0.4828793,0.4720342,0.4716544,0.9891678,0.9999837,0.1068243,1.373918,-0.3731258,0.4185017,0.1787364,-0.008056231,0.8904183,1,"Floor",,,0.8109725,-7.280641E-19,1.967345
