sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
81,8.8918911,"2026-04-22T16:35:36.3857238Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
82,8.8956203,"2026-04-22T16:35:36.3893514Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
83,8.8971534,"2026-04-22T16:35:36.3908912Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
84,8.8985689,"2026-04-22T16:35:36.3919188Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
85,8.8998644,"2026-04-22T16:35:36.3934579Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
86,8.9011677,"2026-04-22T16:35:36.3944813Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
87,8.9023592,"2026-04-22T16:35:36.3960155Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
88,8.9038826,"2026-04-22T16:35:36.3975620Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
89,8.9051869,"2026-04-22T16:35:36.3985904Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
90,8.9065849,"2026-04-22T16:35:36.4001256Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
91,8.9079442,"2026-04-22T16:35:36.4011932Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
92,8.9093769,"2026-04-22T16:35:36.4027336Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
93,8.9107369,"2026-04-22T16:35:36.4042685Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
94,8.9121383,"2026-04-22T16:35:36.4058055Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
95,8.9138165,"2026-04-22T16:35:36.4073431Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
96,8.9151235,"2026-04-22T16:35:36.4083752Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
97,8.9164317,"2026-04-22T16:35:36.4099225Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
98,8.9176999,"2026-04-22T16:35:36.4109476Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
99,8.9190152,"2026-04-22T16:35:36.4124806Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
100,8.9202233,"2026-04-22T16:35:36.4140179Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
101,8.9215956,"2026-04-22T16:35:36.4150444Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
102,8.9230577,"2026-04-22T16:35:36.4166125Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
103,8.9243154,"2026-04-22T16:35:36.4176437Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
104,8.9254665,"2026-04-22T16:35:36.4186705Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
105,8.9266349,"2026-04-22T16:35:36.4202156Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
106,8.9277821,"2026-04-22T16:35:36.4212417Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
107,8.9289531,"2026-04-22T16:35:36.4222623Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
108,8.9304404,"2026-04-22T16:35:36.4237877Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
109,8.9321286,"2026-04-22T16:35:36.4258380Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
110,8.9336948,"2026-04-22T16:35:36.4273824Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
111,8.9349417,"2026-04-22T16:35:36.4284141Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
112,8.9361444,"2026-04-22T16:35:36.4294423Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
113,8.9376458,"2026-04-22T16:35:36.4309890Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
114,8.9390608,"2026-04-22T16:35:36.4325656Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
115,8.9405185,"2026-04-22T16:35:36.4341026Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
116,8.9419076,"2026-04-22T16:35:36.4356375Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
117,8.9436164,"2026-04-22T16:35:36.4371715Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
118,8.9451337,"2026-04-22T16:35:36.4387179Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
119,8.9466279,"2026-04-22T16:35:36.4402500Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
120,8.9480296,"2026-04-22T16:35:36.4412725Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
121,8.949247,"2026-04-22T16:35:36.4428029Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
122,8.9504002,"2026-04-22T16:35:36.4438238Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
123,8.9515916,"2026-04-22T16:35:36.4448392Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
124,8.9529644,"2026-04-22T16:35:36.4463711Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
125,8.9543002,"2026-04-22T16:35:36.4479930Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,0,-0.7,0,0,0,1,0,,,,,,
