sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
14,16.3860131,"2026-04-22T16:41:31.0395675Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01143754,1.600542,-0.8434852,0.2303517,-0.06161438,0.01159833,0.9710856,0,,,,,,
15,16.3984371,"2026-04-22T16:41:31.0519037Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01144819,1.599794,-0.8448969,0.2321773,-0.06039831,0.0125972,0.9707147,0,,,,,,
16,16.4082073,"2026-04-22T16:41:31.0620062Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01136489,1.599009,-0.846151,0.2334596,-0.0597081,0.01389982,0.970432,0,,,,,,
17,16.4192502,"2026-04-22T16:41:31.0714596Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01121682,1.598076,-0.8474497,0.2349277,-0.05944827,0.01566861,0.9700667,0,,,,,,
18,16.4305655,"2026-04-22T16:41:31.0838045Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01107757,1.597126,-0.8488921,0.2366264,-0.05933173,0.0174732,0.9696301,0,,,,,,
19,16.4413985,"2026-04-22T16:41:31.0948019Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01102237,1.596185,-0.8501381,0.2378564,-0.05917294,0.01897115,0.9693106,0,,,,,,
20,16.4522003,"2026-04-22T16:41:31.1056561Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01111285,1.595147,-0.8515855,0.2392305,-0.05903102,0.02042783,0.9689514,0,,,,,,
21,16.4642333,"2026-04-22T16:41:31.1179717Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01139445,1.594157,-0.8531446,0.2404553,-0.05949466,0.02225414,0.9685796,0,,,,,,
22,16.4752954,"2026-04-22T16:41:31.1283990Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01156073,1.592985,-0.8545429,0.2407609,-0.06198782,0.02576459,0.9682602,0,,,,,,
23,16.4860266,"2026-04-22T16:41:31.1388704Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01189487,1.591989,-0.8556736,0.2415025,-0.06352092,0.02715668,0.9679381,0,,,,,,
24,16.4987026,"2026-04-22T16:41:31.1523333Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01234205,1.590565,-0.8578203,0.2422034,-0.06518496,0.03108631,0.967534,0,,,,,,
25,16.5073619,"2026-04-22T16:41:31.1604957Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01269756,1.589576,-0.859449,0.2427529,-0.06788445,0.03312325,0.967143,0,,,,,,
26,16.5199133,"2026-04-22T16:41:31.1725812Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01310134,1.58844,-0.86137,0.2428463,-0.07138967,0.0367238,0.9667371,0,,,,,,
27,16.5308372,"2026-04-22T16:41:31.1844498Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0134964,1.587674,-0.8629572,0.2427001,-0.07488677,0.0405036,0.9663582,0,,,,,,
28,16.5424803,"2026-04-22T16:41:31.1960216Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01376727,1.587244,-0.8640224,0.2419755,-0.07771175,0.042712,0.9662217,0,,,,,,
29,16.5526888,"2026-04-22T16:41:31.2055781Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01419126,1.586093,-0.8660009,0.2401806,-0.08082392,0.04694184,0.9662181,0,,,,,,
30,16.5648292,"2026-04-22T16:41:31.2176181Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01463415,1.58528,-0.8673216,0.238676,-0.08342575,0.04795927,0.9663197,0,,,,,,
31,16.5761202,"2026-04-22T16:41:31.2288250Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01531513,1.584758,-0.8684525,0.2358121,-0.08575285,0.04953184,0.9667397,0,,,,,,
32,16.5852566,"2026-04-22T16:41:31.2383995Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01587861,1.584228,-0.8693002,0.2324908,-0.08784442,0.05092494,0.9672838,0,,,,,,
33,16.5965836,"2026-04-22T16:41:31.2499711Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01657627,1.583523,-0.8704378,0.2290945,-0.09039361,0.05303503,0.9677458,0,,,,,,
34,16.6082793,"2026-04-22T16:41:31.2610448Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0174406,1.583111,-0.8714428,0.2248433,-0.09259923,0.05524463,0.9684106,0,,,,,,
35,16.6193484,"2026-04-22T16:41:31.2726615Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01788452,1.583031,-0.8716772,0.2200388,-0.09340536,0.05634333,0.9693729,0,,,,,,
36,16.630854,"2026-04-22T16:41:31.2834612Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0185867,1.582683,-0.8727162,0.2133429,-0.09541897,0.05744247,0.9706083,0,,,,,,
37,16.6418186,"2026-04-22T16:41:31.2940951Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01900228,1.58258,-0.8732224,0.2079561,-0.09668473,0.05814227,0.97161,0,,,,,,
38,16.6521927,"2026-04-22T16:41:31.3055646Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01929879,1.582738,-0.8733557,0.2016391,-0.09667002,0.05789509,0.9729567,0,,,,,,
39,16.6634417,"2026-04-22T16:41:31.3166957Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01994128,1.582606,-0.8740716,0.1932724,-0.09807123,0.05833469,0.974487,0,,,,,,
40,16.6743949,"2026-04-22T16:41:31.3269469Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02033994,1.583169,-0.8740084,0.1876655,-0.09717636,0.05799437,0.9756921,0,,,,,,
41,16.685617,"2026-04-22T16:41:31.3386055Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02089187,1.583411,-0.8743887,0.1806591,-0.09553195,0.05625455,0.9772775,0,,,,,,
42,16.6976053,"2026-04-22T16:41:31.3511680Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02116814,1.583736,-0.8748707,0.1746281,-0.09519022,0.05630067,0.9784039,0,,,,,,
43,16.7088875,"2026-04-22T16:41:31.3623573Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02138311,1.584228,-0.8752545,0.1691329,-0.09306139,0.0550318,0.9796454,0,,,,,,
44,16.7188181,"2026-04-22T16:41:31.3716821Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02130904,1.58452,-0.8755909,0.1652644,-0.09058697,0.05398652,0.9805953,0,,,,,,
45,16.7299776,"2026-04-22T16:41:31.3832142Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02127864,1.584971,-0.8761092,0.1614641,-0.08847633,0.05371021,0.981436,0,,,,,,
46,16.7416111,"2026-04-22T16:41:31.3943024Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02101002,1.585319,-0.8766386,0.158577,-0.08478735,0.05172821,0.9823384,0,,,,,,
47,16.7525361,"2026-04-22T16:41:31.4060232Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02078478,1.585691,-0.8772342,0.1543976,-0.08091046,0.04900015,0.9834703,0,,,,,,
48,16.763652,"2026-04-22T16:41:31.4162358Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02038606,1.586089,-0.8775189,0.155349,-0.07788814,0.04823157,0.9836025,0,,,,,,
49,16.7755365,"2026-04-22T16:41:31.4283033Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02011704,1.58633,-0.8779238,0.1535106,-0.0742331,0.04486653,0.9843328,0,,,,,,
50,16.7853751,"2026-04-22T16:41:31.4379158Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01984141,1.586628,-0.8782994,0.1520282,-0.07181405,0.04344041,0.9848061,0,,,,,,
51,16.7971981,"2026-04-22T16:41:31.4500799Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01947403,1.587268,-0.8785079,0.1497234,-0.07015465,0.04288159,0.9853032,0,,,,,,
52,16.8077653,"2026-04-22T16:41:31.4611289Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01883706,1.587822,-0.8783057,0.1476404,-0.06979109,0.04247322,0.985661,0,,,,,,
53,16.819092,"2026-04-22T16:41:31.4717366Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01816853,1.588515,-0.8778325,0.1460201,-0.06942858,0.04293545,0.9859079,0,,,,,,
54,16.8310213,"2026-04-22T16:41:31.4840190Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01746767,1.589378,-0.8776236,0.1432223,-0.06751959,0.04279189,0.986457,0,,,,,,
55,16.8422508,"2026-04-22T16:41:31.4955825Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01698258,1.59039,-0.8773173,0.1427469,-0.06826519,0.04409856,0.9864171,0,,,,,,
56,16.8531189,"2026-04-22T16:41:31.5056694Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01643521,1.591154,-0.8773045,0.1407634,-0.06792448,0.04322898,0.986764,0,,,,,,
57,16.8638766,"2026-04-22T16:41:31.5167227Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01598663,1.591998,-0.877545,0.1393919,-0.0678274,0.0437169,0.9869438,0,,,,,,
58,16.8753561,"2026-04-22T16:41:31.5282853Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01546971,1.592733,-0.8777916,0.1385084,-0.06746642,0.04335858,0.9871088,0,,,,,,
59,16.8853953,"2026-04-22T16:41:31.5388053Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01514562,1.593159,-0.8780537,0.1377606,-0.0673793,0.0436931,0.9872046,0,,,,,,
60,16.8978775,"2026-04-22T16:41:31.5515129Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01472209,1.593838,-0.8784588,0.1374831,-0.06763425,0.04432667,0.9871976,0,,,,,,
61,16.9087546,"2026-04-22T16:41:31.5617092Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01442097,1.593971,-0.8786575,0.1377143,-0.06786271,0.04406528,0.9871615,0,,,,,,
62,16.9189154,"2026-04-22T16:41:31.5717873Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01419242,1.594022,-0.878952,0.1386102,-0.06815495,0.04391965,0.9870224,0,,,,,,
63,16.9323187,"2026-04-22T16:41:31.5859058Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01409856,1.59434,-0.8793924,0.139551,-0.06853569,0.04368531,0.9868739,0,,,,,,
64,16.9413913,"2026-04-22T16:41:31.5947949Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01394793,1.594555,-0.8795595,0.1400092,-0.06894746,0.04381616,0.9867744,0,,,,,,
65,16.9526257,"2026-04-22T16:41:31.6058479Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01380334,1.594958,-0.8796792,0.1396417,-0.06977939,0.04435711,0.9867439,0,,,,,,
66,16.9630483,"2026-04-22T16:41:31.6158965Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01367281,1.595755,-0.8800133,0.1389982,-0.07042364,0.04498269,0.9867607,0,,,,,,
67,16.975881,"2026-04-22T16:41:31.6291422Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01373608,1.596353,-0.8800513,0.1372243,-0.07170437,0.04537275,0.9868988,0,,,,,,
68,16.9855083,"2026-04-22T16:41:31.6387683Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01374575,1.596965,-0.8801045,0.1356387,-0.07277609,0.04588632,0.9870158,0,,,,,,
69,16.9981457,"2026-04-22T16:41:31.6509144Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01384106,1.598107,-0.8803319,0.1344371,-0.07414965,0.04514632,0.9871121,0,,,,,,
70,17.0073605,"2026-04-22T16:41:31.6610160Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01393574,1.598476,-0.8803157,0.1334543,-0.07549508,0.0453851,0.9871325,0,,,,,,
71,17.0189971,"2026-04-22T16:41:31.6724035Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01398914,1.599393,-0.8804775,0.1317529,-0.07738715,0.04560485,0.9872044,0,,,,,,
72,17.0302202,"2026-04-22T16:41:31.6830456Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01419214,1.600275,-0.8808579,0.1304183,-0.07884341,0.04564603,0.9872645,0,,,,,,
73,17.0412195,"2026-04-22T16:41:31.6940783Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01428632,1.601364,-0.8811653,0.1277248,-0.0805327,0.04557248,0.9874837,0,,,,,,
74,17.0533215,"2026-04-22T16:41:31.7066778Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0143189,1.60231,-0.8815329,0.1255323,-0.08145468,0.04624921,0.9876577,0,,,,,,
75,17.0633859,"2026-04-22T16:41:31.7162097Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01431813,1.603499,-0.8820934,0.1231233,-0.08229338,0.04612505,0.9878972,0,,,,,,
76,17.0755282,"2026-04-22T16:41:31.7285385Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01415862,1.604711,-0.8826927,0.1206738,-0.08319765,0.04666861,0.9880982,0,,,,,,
77,17.0867625,"2026-04-22T16:41:31.7401619Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01402499,1.60601,-0.8833084,0.1178332,-0.08437338,0.0466576,0.9883418,0,,,,,,
78,17.0971074,"2026-04-22T16:41:31.7503049Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01386597,1.607056,-0.8842176,0.1168525,-0.08473223,0.04703793,0.9884095,0,,,,,,
79,17.1079137,"2026-04-22T16:41:31.7612694Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01366075,1.607635,-0.8847383,0.1154044,-0.08459336,0.04619744,0.9886312,0,,,,,,
80,17.1188185,"2026-04-22T16:41:31.7718307Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01332453,1.608707,-0.8855871,0.1135173,-0.08441561,0.04582796,0.988882,0,,,,,,
81,17.1313064,"2026-04-22T16:41:31.7849472Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01289134,1.610175,-0.8867403,0.1114734,-0.08376235,0.04561079,0.9891801,0,,,,,,
82,17.1424852,"2026-04-22T16:41:31.7957447Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01231504,1.611379,-0.8875593,0.1094928,-0.08256324,0.04519927,0.989521,0,,,,,,
83,17.1527139,"2026-04-22T16:41:31.8057812Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01177083,1.612394,-0.8882014,0.1079449,-0.08129138,0.04481943,0.9898136,0,,,,,,
84,17.1640642,"2026-04-22T16:41:31.8168415Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01108352,1.613509,-0.8889213,0.106561,-0.07965527,0.04468032,0.9901028,0,,,,,,
85,17.1742699,"2026-04-22T16:41:31.8278574Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.01046345,1.614577,-0.8897823,0.1056724,-0.07817852,0.04433255,0.9903314,0,,,,,,
86,17.1852934,"2026-04-22T16:41:31.8380533Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.009763258,1.615508,-0.8904678,0.1046849,-0.07666745,0.04410373,0.9905645,0,,,,,,
87,17.1972548,"2026-04-22T16:41:31.8496438Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.008965208,1.616863,-0.8915488,0.1030157,-0.07497754,0.04386838,0.9908792,0,,,,,,
88,17.2078357,"2026-04-22T16:41:31.8605045Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.008337037,1.617638,-0.8920438,0.101412,-0.0735076,0.04360912,0.9911662,0,,,,,,
89,17.2189384,"2026-04-22T16:41:31.8716605Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.00740171,1.618904,-0.8928092,0.09925354,-0.07157379,0.04393023,0.991512,0,,,,,,
90,17.2299911,"2026-04-22T16:41:31.8832675Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.006634758,1.619922,-0.8936182,0.09743968,-0.07014147,0.04422762,0.9917811,0,,,,,,
91,17.242026,"2026-04-22T16:41:31.8948533Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.005570411,1.621086,-0.8944106,0.09544936,-0.06796198,0.04475775,0.9921025,0,,,,,,
92,17.2528172,"2026-04-22T16:41:31.9059651Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.004657399,1.621735,-0.8949929,0.09439718,-0.06608175,0.0447928,0.9923286,0,,,,,,
93,17.2634227,"2026-04-22T16:41:31.9158263Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.003823122,1.62231,-0.895799,0.09389175,-0.06424483,0.0447063,0.9925011,0,,,,,,
94,17.2741653,"2026-04-22T16:41:31.9263022Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.002485749,1.623109,-0.8967009,0.09300401,-0.06127061,0.04493042,0.9927625,0,,,,,,
95,17.2851463,"2026-04-22T16:41:31.9385176Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.001681032,1.622818,-0.8969537,0.09454346,-0.05913807,0.0454192,0.9927242,0,,,,,,
96,17.2966035,"2026-04-22T16:41:31.9500645Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0006064507,1.623078,-0.8974147,0.09440142,-0.05659121,0.04499533,0.9929055,0,,,,,,
97,17.3072497,"2026-04-22T16:41:31.9599182Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0.0004805196,1.623509,-0.89797,0.09393445,-0.05388822,0.04521782,0.99309,0,,,,,,
98,17.3194007,"2026-04-22T16:41:31.9717780Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0.001795847,1.624106,-0.8982801,0.09256136,-0.05059902,0.04577385,0.9933665,0,,,,,,
99,17.3307965,"2026-04-22T16:41:31.9848161Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0.002980888,1.625075,-0.8986841,0.09027374,-0.047295,0.0465192,0.9937051,0,,,,,,
100,17.3413494,"2026-04-22T16:41:31.9939306Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0.004100923,1.626013,-0.8987731,0.08748621,-0.04422563,0.04747684,0.9940504,0,,,,,,
